id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2328320101.0,177.0,16.0,4.0,288.0,47.88,52.564,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[90, 118, 116, 29, 35, 37, 215, 217]",True,322689.0,63.63,50.728,,,,,,,,,,,True,Pacos de Ferreira,Braga
2328320279.0,178.0,16.0,8.0,288.0,63.945,43.656000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,127130.0,70.03500000000001,54.876000000000005,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328320347.0,179.0,16.0,10.0,288.0,81.9,53.040000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'StandingSave', 'PassEndY']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,119620.0,89.98500000000001,64.60000000000001,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328320371.0,180.0,16.0,14.0,288.0,94.29,60.79200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,361961.0,80.01,56.508,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328320487.0,181.0,16.0,15.0,288.0,80.01,56.508,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['IntentionalAssist', 'StandingSave', 'PassEndY', 'ShotAssist', 'Zone', 'Angle', 'Length', 'PassEndX', 'KeyPass']","[90, 118, 116, 29, 122, 204, 39, 45, 35, 37, 216, 217]",True,119620.0,97.33500000000001,52.97200000000001,,,,,,,,,,,True,Pacos de Ferreira,Braga
2328320497.0,182.0,16.0,17.0,288.0,97.86000000000001,48.07600000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Zone', 'BlockedY', 'OppositeRelatedEvent', 'StandingSave', 'IntentionalAssist', 'GoalMouthY', 'RelatedEventId', 'BlockedX', 'RightFoot', 'Assisted', 'GoalMouthZ', 'LowLeft', 'RegularPlay', 'BoxLeft']","[90, 8, 9, 1, 3, 11]",True,361961.0,,,97.6,57.6,11.4,52.1,True,181.0,119620.0,,,,,Pacos de Ferreira,Braga
2328320515.0,140.0,16.0,17.0,786.0,1.47,29.308000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['DivingSave', 'Hands', 'ParriedSafe', 'Zone', 'OppositeRelatedEvent', 'KeeperSaveInTheBox']","[90, 108, 112, 111, 82, 76, 78, 80]",True,364187.0,,,,,,,,,,,13.0,André Ferreira,,Pacos de Ferreira,Braga
2328320543.0,141.0,16.0,18.0,786.0,0.42000000000000004,27.132,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[121],False,364187.0,,,,,,,,,,,13.0,André Ferreira,,Pacos de Ferreira,Braga
2328320551.0,183.0,16.0,18.0,288.0,104.58,40.868,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[121],False,361961.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328321449.0,184.0,16.0,56.0,288.0,104.47500000000001,67.66000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Longball', 'Chipped', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'CornerTaken', 'Cross', 'RightFoot']","[90, 136, 123, 125, 30, 32, 33, 34, 37, 216, 217]",True,127130.0,89.25,33.32,,,,,,,,,,,True,Pacos de Ferreira,Braga
2328321513.0,142.0,16.0,59.0,786.0,13.965000000000002,38.148,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[90, 93, 94, 56, 215]",True,121675.0,38.64,6.0520000000000005,,,,,,,,,22.0,Luiz Carlos,,Pacos de Ferreira,Braga
2328321675.0,185.0,17.0,5.0,288.0,55.964999999999996,57.528,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,119620.0,77.80499999999999,66.30000000000001,,,,,,,,,,,True,Pacos de Ferreira,Braga
2328321713.0,186.0,17.0,9.0,288.0,73.815,62.35600000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,127130.0,86.415,48.688,,,,,,,,,,,True,Pacos de Ferreira,Braga
2328321739.0,187.0,17.0,10.0,288.0,86.415,48.688,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'LayOff', 'Length', 'PassEndX', 'StandingSave']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,361852.0,75.81,55.284,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328321815.0,188.0,17.0,12.0,288.0,75.495,52.224000000000004,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,127130.0,78.64500000000001,63.03600000000001,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328321853.0,189.0,17.0,15.0,288.0,81.79500000000002,63.988,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'StandingSave', 'Cross', 'Longball', 'Zone', 'Length', 'Angle', 'Chipped', 'PassEndX', 'PassEndY']","[90, 136, 123, 125, 35, 37, 216, 217]",True,361961.0,105.0,23.596000000000004,,,,,,,,,,,True,Pacos de Ferreira,Braga
2328322341.0,144.0,17.0,41.0,786.0,4.305,32.368,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'GoalKick', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[90, 116, 29, 35, 36, 214, 217]",True,364187.0,7.3500000000000005,34.204,,,,,,,,,13.0,André Ferreira,False,Pacos de Ferreira,Braga
,,17.0,41.0,,7.3500000000000005,34.204,,,Carry,,,,,380682.0,7.3500000000000005,37.06,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Braga
2328322379.0,145.0,17.0,42.0,786.0,7.3500000000000005,37.06,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Longball', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[90, 119, 127, 35, 36, 215, 217]",True,380682.0,54.18000000000001,44.268,,,,,,,,,6.0,Maracás,True,Pacos de Ferreira,Braga
2328322445.0,146.0,17.0,46.0,786.0,58.275000000000006,45.424,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'Foul']","[90, 62]",True,131384.0,,,,,,,,,,,10.0,Denilson,,Pacos de Ferreira,Braga
2328322453.0,191.0,17.0,46.0,288.0,46.725,22.576000000000004,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Foul', 'Zone', 'Defensive', 'OppositeRelatedEvent']",[63],False,363935.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328322707.0,147.0,18.0,0.0,786.0,54.705000000000005,47.39600000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'FreekickTaken', 'PassEndX', 'Length', 'Angle', 'StandingSave']","[90, 116, 29, 131, 34, 37, 215, 217]",True,351744.0,48.195,33.32,,,,,,,,,46.0,Stephen Eustáquio,False,Pacos de Ferreira,Braga
2328322729.0,148.0,18.0,1.0,786.0,48.195,33.32,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY']","[90, 116, 29, 34, 37, 215, 217]",True,121675.0,47.88,7.548,,,,,,,,,22.0,Luiz Carlos,False,Pacos de Ferreira,Braga
2328322843.0,149.0,18.0,7.0,786.0,47.565,6.868,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Longball', 'Angle', 'Zone']","[90, 116, 126, 34, 36, 215, 217]",True,275110.0,41.79,40.800000000000004,,,,,,,,,29.0,Fernando Fonseca,False,Pacos de Ferreira,Braga
,,18.0,7.0,,41.79,40.800000000000004,,,Carry,,,,,351744.0,34.44,40.93600000000001,,,,,,,,,46.0,Stephen Eustáquio,False,Pacos de Ferreira,Braga
2328322907.0,150.0,18.0,12.0,786.0,34.44,40.93600000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[90, 116, 29, 34, 37, 214, 217]",True,351744.0,34.125,18.02,,,,,,,,,46.0,Stephen Eustáquio,False,Pacos de Ferreira,Braga
2328323007.0,151.0,18.0,14.0,786.0,34.125,18.02,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave']","[90, 118, 116, 29, 35, 37, 215, 217]",True,322859.0,63.105000000000004,15.028000000000002,,,,,,,,,32.0,Flávio Ramos,True,Pacos de Ferreira,Braga
2328323051.0,152.0,18.0,15.0,786.0,64.155,15.028000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[90, 119, 28, 35, 36, 216, 217]",True,343089.0,89.565,29.104,,,,,,,,,7.0,Hélder Ferreira,True,Pacos de Ferreira,Braga
2328323015.0,192.0,18.0,19.0,288.0,22.575,39.984,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,361852.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328323073.0,193.0,18.0,19.0,288.0,23.205000000000002,39.168000000000006,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,361852.0,4.41,35.496,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328323149.0,194.0,18.0,22.0,288.0,7.14,28.696000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[90, 116, 29, 35, 37, 214, 217]",True,296521.0,19.32,17.476,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328323165.0,195.0,18.0,25.0,288.0,20.16,18.904000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[90, 116, 29, 35, 36, 215, 217]",True,363935.0,36.015,19.244000000000003,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328323177.0,196.0,18.0,26.0,288.0,36.015,19.244000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[90, 116, 29, 34, 36, 214, 217]",True,127130.0,26.775000000000002,24.548000000000002,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328323257.0,197.0,18.0,27.0,288.0,26.775000000000002,24.548000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,381792.0,7.035,34.816,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328323351.0,198.0,18.0,31.0,288.0,7.9799999999999995,35.632000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'Chipped', 'Length', 'PassEndX']","[90, 116, 29, 123, 35, 36, 215, 217]",True,296521.0,38.010000000000005,46.444,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328323457.0,199.0,18.0,37.0,288.0,57.75,59.092000000000006,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'Length', 'PassEndX']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,322689.0,87.675,54.468,,,,,,,,,,,True,Pacos de Ferreira,Braga
2328323463.0,200.0,18.0,41.0,288.0,95.97000000000001,48.96,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'StandingSave']","[90, 52]",True,306786.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328323445.0,153.0,18.0,41.0,786.0,9.03,19.040000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[90, 141]",True,380682.0,,,,,,,,,,,6.0,Maracás,,Pacos de Ferreira,Braga
2328323489.0,201.0,18.0,41.0,288.0,94.71000000000001,50.388,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,306786.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328323943.0,155.0,19.0,13.0,786.0,5.1450000000000005,32.776,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Longball', 'Angle', 'PassEndX', 'GoalKick']","[90, 116, 126, 35, 37, 214, 217]",True,364187.0,25.200000000000003,6.460000000000001,,,,,,,,,13.0,André Ferreira,False,Pacos de Ferreira,Braga
,,19.0,13.0,,25.200000000000003,6.460000000000001,,,Carry,,,,,275110.0,39.165,4.828,,,,,,,,,29.0,Fernando Fonseca,True,Pacos de Ferreira,Braga
2328323987.0,156.0,19.0,19.0,786.0,39.165,4.828,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,275110.0,22.575,22.44,,,,,,,,,29.0,Fernando Fonseca,False,Pacos de Ferreira,Braga
2328324121.0,157.0,19.0,21.0,786.0,23.835,22.848000000000003,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[90, 116, 29, 34, 36, 214, 217]",True,322859.0,23.625,51.952000000000005,,,,,,,,,32.0,Flávio Ramos,False,Pacos de Ferreira,Braga
,,19.0,21.0,,23.625,51.952000000000005,,,Carry,,,,,380682.0,38.64,46.376000000000005,,,,,,,,,6.0,Maracás,True,Pacos de Ferreira,Braga
2328324201.0,158.0,19.0,28.0,786.0,38.64,46.376000000000005,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Angle', 'PassEndX', 'Chipped', 'StandingSave', 'PassEndY', 'Zone']","[90, 118, 116, 123, 126, 204, 35, 37, 216, 217]",True,380682.0,95.34,10.404000000000002,,,,,,,,,6.0,Maracás,True,Pacos de Ferreira,Braga
2328324265.0,159.0,19.0,33.0,786.0,95.34,10.404000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[90, 119, 28, 34, 36, 216, 217]",True,343089.0,89.88,25.092000000000002,,,,,,,,,7.0,Hélder Ferreira,False,Pacos de Ferreira,Braga
2328324223.0,203.0,19.0,33.0,288.0,12.600000000000001,48.75600000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,361852.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328324271.0,160.0,19.0,35.0,786.0,90.51,22.304,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[90, 69]",True,131384.0,,,,,,,,,,,10.0,Denilson,,Pacos de Ferreira,Braga
2328324299.0,204.0,19.0,35.0,288.0,14.490000000000002,45.696000000000005,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone']","[90, 142]",True,83475.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328324303.0,205.0,19.0,38.0,288.0,21.525000000000002,65.41600000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,119620.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328324347.0,206.0,19.0,40.0,288.0,18.69,65.41600000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[90, 116, 29, 34, 37, 214, 217]",True,119620.0,9.345,59.568,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328324369.0,207.0,19.0,41.0,288.0,9.450000000000001,59.568,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[90, 116, 29, 35, 37, 214, 217]",True,361852.0,23.205000000000002,57.120000000000005,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328324409.0,208.0,19.0,42.0,288.0,27.090000000000003,57.05200000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[90, 116, 29, 35, 36, 214, 217]",True,322689.0,31.71,66.84400000000001,,,,,,,,,,,False,Pacos de Ferreira,Braga
2328324415.0,209.0,19.0,44.0,288.0,38.535000000000004,64.60000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'StandingSave']","[90, 52]",True,119620.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328324449.0,161.0,19.0,45.0,786.0,66.465,3.4000000000000004,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[90, 142]",True,275110.0,,,,,,,,,,,29.0,Fernando Fonseca,,Pacos de Ferreira,Braga
2329414401.0,776.0,19.0,46.0,786.0,68.14500000000001,3.74,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length', 'Angle']","[90, 118, 116, 29, 204, 35, 216, 217]",True,343089.0,74.235,3.74,,,,,,,,,7.0,Hélder Ferreira,False,Pacos de Ferreira,Braga
,,19.0,46.0,,74.235,3.74,,,Carry,,,,,384889.0,70.56,3.944,,,,,,,,,77.0,Nuno Santos,False,Pacos de Ferreira,Braga
2328324457.0,162.0,19.0,47.0,786.0,70.56,3.944,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,384889.0,,,,,,,,,,,77.0,Nuno Santos,,Pacos de Ferreira,Braga
2328324493.0,163.0,19.0,47.0,786.0,69.72000000000001,3.5360000000000005,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,384889.0,76.54500000000002,2.72,,,,,,,,,77.0,Nuno Santos,False,Pacos de Ferreira,Braga
,,19.0,47.0,,76.54500000000002,2.72,,,Carry,,,,,343089.0,81.375,3.128,,,,,,,,,7.0,Hélder Ferreira,False,Pacos de Ferreira,Braga
2329415231.0,777.0,19.0,48.0,786.0,81.375,3.128,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Longball', 'Angle', 'PassEndX', 'PassEndY']","[90, 118, 116, 126, 204, 35, 36, 216, 217]",True,343089.0,82.215,40.596000000000004,,,,,,,,,7.0,Hélder Ferreira,True,Pacos de Ferreira,Braga
,,19.0,48.0,,82.215,40.596000000000004,,,Carry,,,,,373655.0,78.22500000000001,41.14,,,,,,,,,23.0,Lucas Silva,False,Pacos de Ferreira,Braga
2328324525.0,164.0,19.0,51.0,786.0,78.22500000000001,41.14,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,373655.0,72.34500000000001,31.28,,,,,,,,,23.0,Lucas Silva,False,Pacos de Ferreira,Braga
,,19.0,51.0,,72.34500000000001,31.28,,,Carry,,,,,351744.0,73.39500000000001,27.676000000000005,,,,,,,,,46.0,Stephen Eustáquio,False,Pacos de Ferreira,Braga
2328324545.0,165.0,19.0,54.0,786.0,73.39500000000001,27.676000000000005,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,351744.0,83.58,11.764000000000001,,,,,,,,,46.0,Stephen Eustáquio,False,Pacos de Ferreira,Braga
2328324585.0,166.0,19.0,55.0,786.0,83.265,11.764000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[90, 119, 28, 35, 36, 216, 217]",True,384889.0,99.855,21.012,,,,,,,,,77.0,Nuno Santos,True,Pacos de Ferreira,Braga
2328324613.0,210.0,19.0,58.0,288.0,5.88,44.404,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[90, 93, 94, 214]",True,296521.0,21.525000000000002,68.0,,,,,,,,,,,,Pacos de Ferreira,Braga
2328325101.0,168.0,20.0,6.0,786.0,84.42000000000002,0.0,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'ThrowIn', 'Zone', 'Angle', 'PassEndY']","[90, 211, 34, 36, 216]",True,275110.0,77.80499999999999,3.74,,,,,,,,,29.0,Fernando Fonseca,False,Pacos de Ferreira,Braga
,,20.0,6.0,,77.80499999999999,3.74,,,Carry,,,,,121675.0,73.815,8.636000000000001,,,,,,,,,22.0,Luiz Carlos,False,Pacos de Ferreira,Braga
2329415595.0,778.0,20.0,8.0,786.0,73.815,8.636000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,121675.0,72.97500000000001,2.72,,,,,,,,,22.0,Luiz Carlos,False,Pacos de Ferreira,Braga
,,20.0,8.0,,72.97500000000001,2.72,,,Carry,,,,,275110.0,82.215,5.032000000000001,,,,,,,,,29.0,Fernando Fonseca,True,Pacos de Ferreira,Braga
2328325105.0,169.0,20.0,12.0,786.0,82.215,5.032000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[90, 62]",True,275110.0,,,,,,,,,,,29.0,Fernando Fonseca,,Pacos de Ferreira,Braga
2328324957.0,212.0,20.0,12.0,288.0,22.785,62.968,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']",[63],False,119620.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328325841.0,170.0,21.0,31.0,786.0,80.955,5.848,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['DirectFreekick', 'LowRight', 'GoalMouthZ', 'StandingSave', 'OutOfBoxRight', 'LeftFoot', 'BlockedX', 'BlockedY', 'GoalMouthY', 'Zone', 'OppositeRelatedEvent']","[90, 8, 9, 2, 5, 12]",True,23621.0,,,99.8,47.8,11.4,45.5,True,,,,5.0,Antunes,,Pacos de Ferreira,Braga
2328325891.0,213.0,21.0,32.0,288.0,1.785,37.128,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['ParriedSafe', 'DivingSave', 'Zone', 'Hands', 'OppositeRelatedEvent', 'KeeperSaveObox']","[90, 108, 112, 82, 76, 78, 81]",True,296521.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328325905.0,171.0,21.0,33.0,786.0,93.55499999999999,17.136,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissRight']",[121],False,23621.0,,,,,,,,,,,5.0,Antunes,,Pacos de Ferreira,Braga
2328325899.0,214.0,21.0,33.0,288.0,11.445,50.864000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[121],False,296521.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
2328326163.0,172.0,22.0,0.0,786.0,104.47500000000001,0.272,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Chipped', 'Length', 'Cross', 'PassEndX', 'Angle', 'Zone', 'LeftFoot', 'PassEndY', 'CornerTaken', 'OppositeRelatedEvent']","[90, 137, 123, 125, 30, 32, 33, 34, 36, 216, 217]",True,23621.0,103.53,31.688000000000002,,,,,,,,,5.0,Antunes,True,Pacos de Ferreira,Braga
2328326185.0,215.0,22.0,2.0,288.0,1.8900000000000001,37.06,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Punch,Successful,"['OppositeRelatedEvent', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[90, 93, 94, 205, 214]",True,296521.0,0.0,47.87200000000001,,,,,,,,,,,,Pacos de Ferreira,Braga
2328326209.0,173.0,22.0,3.0,786.0,104.79,25.908,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissRight', 'Zone']",[121],False,23621.0,,,,,,,,,,,5.0,Antunes,,Pacos de Ferreira,Braga
2328326189.0,216.0,22.0,3.0,288.0,0.21000000000000002,42.092,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[121],False,296521.0,,,,,,,,,,,,,,Pacos de Ferreira,Braga
