id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,firstName,lastName,name,homeTeam,awayTeam,round
2368766557,AttemptSaved,10212,505960,Ali Alipour,98.3421052628,47.85426858208713,75,,False,True,103.6724137932,37.756,32.779999999999994,0.1219999994,0.19662929,0.3498,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.3227513227513243, 'y': 0.032275132116402115, 'zoomRatio': 1}",Ali,Alipour,Maritimo,Benfica,Maritimo,15
2368766671,AttemptSaved,9772,643690,Roman Yaremchuk,95.6403479313214,28.118810164232446,75,,True,True,96.79824561320001,29.043333332,34.61,1.2199999940000001,0.22350276,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.8386243386243388, 'y': 0.32275132116402117, 'zoomRatio': 1}",Roman,Yaremchuk,Benfica,Benfica,Maritimo,15
2368767227,Miss,10212,267368,Claudio Winck,75.7276699048,25.88062411785126,77,,False,False,,,31.865,3.6201379344000006,0.021764517,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.3994118324017883, 'y': 0.6772486772486772, 'zoomRatio': 0.7071553753998859}",Claudio,Winck,Maritimo,Benfica,Maritimo,15
2368768277,Miss,10212,470836,Clesio Bauque,78.09271672953443,36.97375116348267,79,,False,False,,,26.516562500000003,0.5329473658000001,0.026405007,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.07121691947049744, 'zoomRatio': 0.5051154633148207}",Clesio,Bauque,Maritimo,Benfica,Maritimo,15
2368769673,Goal,10212,505960,Ali Alipour,94.19297950982141,30.72125058174133,81,,False,True,,,36.135000000000005,0.4879999976,0.13168663,0.163,Header,RegularPlay,SecondHalf,False,"{'x': 0.4351851851851839, 'y': 0.12910052846560846, 'zoomRatio': 1}",Ali,Alipour,Maritimo,Benfica,Maritimo,15
2368771957,Goal,9772,940087,Goncalo Ramos,96.60526021232141,37.431250000000006,86,,False,True,,,34.07625,1.990526306,0.41114223,0.4591,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9798280423280419, 'y': 0.5265942608465608, 'zoomRatio': 1}",Goncalo,Ramos,Benfica,Benfica,Maritimo,15
2368774465,Goal,9772,170775,Haris Seferovic,97.3771929818,35.06750116348267,90,1.0,False,True,,,31.254999999999995,0.9374736796,0.17756829,0.7122,Header,RegularPlay,SecondHalf,False,"{'x': 1.7261904761904774, 'y': 0.24800890994708993, 'zoomRatio': 1}",Haris,Seferovic,Benfica,Benfica,Maritimo,15
2368714243,AttemptSaved,8613,618933,Yusupha Njie,91.0,36.13499941825867,4,,True,True,94.0,35.75375,34.4575,1.2199999940000001,0.10484105,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.8789682539682532, 'y': 0.32275132116402117, 'zoomRatio': 1}",Yusupha,Njie,Boavista,Boavista,Moreirense,15
2368714301,AttemptSaved,8613,618933,Yusupha Njie,100.63793248175413,35.677500581741334,4,,True,True,101.3965517244,35.6775,35.525000000000006,1.2199999940000001,0.43446964,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.5965608465608451, 'y': 0.32275132116402117, 'zoomRatio': 1}",Yusupha,Njie,Boavista,Boavista,Moreirense,15
2368718311,AttemptSaved,8348,955790,Ibrahima,98.24561550703929,21.617070601843565,10,,True,True,98.7280701752,22.738089176099997,36.21125,1.2199999940000001,0.11095619,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.41501322751322767, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Ibrahima,Moreirense,Boavista,Moreirense,15
2368721027,Miss,8348,211118,Rafael Martins,81.47135750553443,22.73808864155643,14,,False,False,,,38.872619049,5.0626206976,0.045329094,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.34816866544310676, 'y': 0.6772486772486772, 'zoomRatio': 0.5056669564863117}",Rafael,Martins,Moreirense,Boavista,Moreirense,15
2368724879,AttemptSaved,8613,773062,Gaius Makouta,83.0480582528,35.44875116348267,20,,True,True,87.21176470559999,35.525000000000006,35.83,1.2199999940000001,0.040536493,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.5158730158730164, 'y': 0.32275132116402117, 'zoomRatio': 1}",Gaius,Makouta,Boavista,Boavista,Moreirense,15
2368727363,AttemptSaved,8613,618933,Yusupha Njie,93.0,25.53375,24,,False,True,103.4827586208,32.9325,34.533750000000005,0.8539999958000001,0.036269277,0.0249,RightFoot,FromCorner,FirstHalf,False,"{'x': 0.8587962962962951, 'y': 0.22592592481481483, 'zoomRatio': 1}",Yusupha,Njie,Boavista,Boavista,Moreirense,15
2368727525,Miss,8613,676447,Gustavo Sauer,91.80000305175781,41.31,25,,False,False,,,40.46952381,0.5329473658000001,0.055135638,,LeftFoot,FromCorner,FirstHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.08237814427334184, 'zoomRatio': 0.5842779331234892}",Gustavo,Sauer,Boavista,Boavista,Moreirense,15
2368728587,Miss,8613,676447,Gustavo Sauer,79.89465675826887,22.177579621699998,27,,False,False,,,29.211428570000002,0.5329473658000001,0.03575483,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.11129569091548466, 'zoomRatio': 0.7893794747048395}",Gustavo,Sauer,Boavista,Boavista,Moreirense,15
2368731847,AttemptSaved,8613,676447,Gustavo Sauer,94.4824561388,44.21095327122573,32,,True,True,96.0263157884,42.928749999999994,35.220000000000006,1.2199999940000001,0.12267983,,LeftFoot,FastBreak,FirstHalf,False,"{'x': 0.6772486772486757, 'y': 0.32275132116402117, 'zoomRatio': 1}",Gustavo,Sauer,Boavista,Boavista,Moreirense,15
2368733211,Goal,8613,979748,Yanis Hamache,96.4122807008,47.71413798622574,34,,False,True,,,35.448750000000004,2.2345263048,0.03532082,0.1629,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.6167328042328032, 'y': 0.5911445250793651, 'zoomRatio': 1}",Yanis,Hamache,Boavista,Boavista,Moreirense,15
2368735143,AttemptSaved,8348,792080,Walterson,76.40339634153443,51.28739067187426,37,,False,True,104.1465517242,34.838750000000005,35.75375,0.44947368200000004,0.018904746,0.0658,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.5360449735449745, 'y': 0.11890838148148149, 'zoomRatio': 1}",,Walterson,Moreirense,Boavista,Moreirense,15
2368736975,Miss,8348,163994,Steven Vitoria,101.11207041275414,44.63133971337427,39,,False,False,,,43.044375,1.5153684136,0.042966187,,Header,SetPiece,FirstHalf,False,"{'x': 0, 'y': 0.167548162653583, 'zoomRatio': 0.4179393269297214}",Steven,Vitoria,Moreirense,Boavista,Moreirense,15
2368741813,Miss,8613,676447,Gustavo Sauer,81.24611822406555,19.304967888128218,45,1.0,False,False,,,28.370952380000002,0.3595789456,0.023928761,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.0638791799029052, 'zoomRatio': 0.6715167920359508}",Gustavo,Sauer,Boavista,Boavista,Moreirense,15
2368754747,Miss,8613,709796,Petar Musa,83.6111650488,25.30249911785126,50,,False,False,,,39.629047619999994,0.5329473658000001,0.054298103,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.09467807021323453, 'zoomRatio': 0.6715167920359508}",Petar,Musa,Boavista,Boavista,Moreirense,15
2368755181,AttemptSaved,8613,709796,Petar Musa,77.19175101133112,33.61875,51,,False,True,103.103448276,33.8475,34.07625,0.0385263156,0.031587005,0.0245,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.9798280423280419, 'y': 0.010192146984126984, 'zoomRatio': 1}",Petar,Musa,Boavista,Boavista,Moreirense,15
2368758903,AttemptSaved,8613,709796,Petar Musa,95.73684504877859,46.803313167587135,60,,False,True,104.051724138,36.8975,36.05875,1.1365263102,0.09253317,0.0915,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.455357142857142, 'y': 0.30066833603174603, 'zoomRatio': 1}",Petar,Musa,Boavista,Boavista,Moreirense,15
2368760979,AttemptSaved,8348,792080,Walterson,95.5438581755607,25.2446875,64,,False,True,99.4035087719,28.707142856,33.61875,0.4879999976,0.3046369,0.0278,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.1008597883597888, 'y': 0.12910052846560846, 'zoomRatio': 1}",,Walterson,Moreirense,Boavista,Moreirense,15
2368763491,AttemptSaved,8348,955790,Ibrahima,81.80922502006557,29.799762544232447,69,,True,True,92.2,30.797499999999996,33.084999999999994,1.2199999940000001,0.025854409,,RightFoot,FromCorner,SecondHalf,False,"{'x': 1.2420634920634936, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Ibrahima,Moreirense,Boavista,Moreirense,15
2368763589,AttemptSaved,8348,211118,Rafael Martins,81.80922502006557,36.592501163482666,69,,True,True,84.7373786408,36.36375,34.38125,1.2199999940000001,0.027956933,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.8991402116402113, 'y': 0.32275132116402117, 'zoomRatio': 1}",Rafael,Martins,Moreirense,Boavista,Moreirense,15
2368765785,AttemptSaved,8348,711072,Sori Mane,85.9235277731241,37.27874941825867,74,,False,True,103.19827586219999,34.38125,34.38125,0.44947368200000004,0.051505357,0.0228,LeftFoot,SetPiece,SecondHalf,False,"{'x': 0.8991402116402113, 'y': 0.11890838148148149, 'zoomRatio': 1}",Sori,Mane,Moreirense,Boavista,Moreirense,15
2368766699,AttemptSaved,8613,231199,Paul-Georges Ntep,92.0999984741211,25.53375,76,,True,True,94.09649122639999,26.4009375,32.551249999999996,1.2199999940000001,0.039084166000000004,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.3832671957671967, 'y': 0.32275132116402117, 'zoomRatio': 1}",Paul-Georges,Ntep,Boavista,Boavista,Moreirense,15
2368766965,Miss,8613,773062,Gaius Makouta,96.60526021232141,25.01343661785126,77,,False,False,,,32.17,4.0980689704,0.015654862,,Header,FromCorner,SecondHalf,False,"{'x': 1.3024266034361318, 'y': 0.6772486772486772, 'zoomRatio': 0.6246844595566009}",Gaius,Makouta,Boavista,Boavista,Moreirense,15
2368784385,Miss,4531,865040,Kévin Zohi,82.4849514568,52.968915058725734,11,,False,False,,,25.53375,6.270482770400001,0.01805523,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.9144043327609452, 'y': 0.6772486772486772, 'zoomRatio': 0.4082620260252617}",Kévin,Zohi,Vizela,Vizela,Porto,15
2368784887,Miss,9773,860914,Luis Diaz,93.5,32.09375,12,,False,False,,,39.881190477,0.7127368386,0.4434653,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.12118921184194803, 'zoomRatio': 0.6427270150121346}",Luis,Diaz,Porto,Vizela,Porto,15
2368785679,Goal,9773,860914,Luis Diaz,100.06896841150827,45.75235775308713,14,,False,True,,,30.797499999999996,0.20547368320000003,0.23139189999999998,0.9583,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.8472222222222223, 'y': 0.05435811724867726, 'zoomRatio': 1}",Luis,Diaz,Porto,Vizela,Porto,15
2368786335,AttemptSaved,9773,619506,Mehdi Taremi,90.4000015258789,43.650446924087134,16,,False,True,104.051724138,34.68625,36.821250000000006,0.8925263114,0.038454324,0.1889,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.2536375661375645, 'y': 0.2361180717989418, 'zoomRatio': 1}",Mehdi,Taremi,Porto,Vizela,Porto,15
2368787379,Goal,9773,397019,Otávio,96.8947368413,32.856249999999996,19,,False,True,,,32.24625,0.160526315,0.79905856,0.8491,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.4639550264550256, 'y': 0.042467279100529096, 'zoomRatio': 1}",,Otávio,Porto,Vizela,Porto,15
2368790879,AttemptSaved,9773,860914,Luis Diaz,96.4122807008,39.713093956535104,35,,False,True,98.7280701752,37.756,33.8475,0.3274736826,0.23108658,0.3465,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.0403439153439162, 'y': 0.08663324936507935, 'zoomRatio': 1}",Luis,Diaz,Porto,Vizela,Porto,15
2368791409,Miss,9773,860914,Luis Diaz,93.69999694824219,43.3701910778,38,,False,False,,,16.9228025492,0.1797894728,0.1356008,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.010528043217745753, 'zoomRatio': 0.22134779496988963}",Luis,Diaz,Porto,Vizela,Porto,15
2368791753,AttemptSaved,9773,320618,Mateus Uribe,75.95290918626887,52.338346086374266,41,,False,True,104.1465517242,34.305,34.07625,0.1219999994,0.017873615,0.0212,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.9798280423280419, 'y': 0.032275132116402115, 'zoomRatio': 1}",Mateus,Uribe,Porto,Vizela,Porto,15
2368792271,AttemptSaved,4531,145020,Marcos Paulo,90.9000015258789,45.8224203783,44,,True,True,93.7,43.790573243599994,35.525000000000006,1.2199999940000001,0.072111934,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.5965608465608451, 'y': 0.32275132116402117, 'zoomRatio': 1}",Marcos,Paulo,Vizela,Vizela,Porto,15
2368792335,AttemptSaved,4531,1184758,Hugues Zagbayou,84.95734966424823,48.9752866218,44,,True,True,90.1,45.4020382125,34.38125,1.2199999940000001,0.024440259,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.8991402116402113, 'y': 0.32275132116402117, 'zoomRatio': 1}",Hugues,Zagbayou,Vizela,Vizela,Porto,15
2368792407,AttemptSaved,4531,540414,Bruno Wilson,94.28947662727859,30.568749999999998,44,,False,True,103.9568965518,32.9325,34.07625,0.6485263126,0.052467912,0.0145,Header,FromCorner,FirstHalf,False,"{'x': 0.9798280423280419, 'y': 0.17156780756613757, 'zoomRatio': 1}",Bruno,Wilson,Vizela,Vizela,Porto,15
2368792661,AttemptSaved,4531,797896,Guilherme Schettine,84.06165220406557,21.617070601843565,45,1.0,False,True,103.577586207,32.3225,35.60125,1.4639999928,0.04017839,0.1414,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.5763888888888888, 'y': 0.38730158539682535, 'zoomRatio': 1}",Guilherme,Schettine,Vizela,Vizela,Porto,15
2368793007,AttemptSaved,9773,860914,Luis Diaz,91.19999694824219,36.592501163482666,45,2.0,True,True,94.7719298231,36.21125,35.0675,1.2199999940000001,0.11411220000000001,,RightFoot,ThrowInSetPiece,FirstHalf,False,"{'x': 0.7175925925925919, 'y': 0.32275132116402117, 'zoomRatio': 1}",Luis,Diaz,Porto,Vizela,Porto,15
2368796445,AttemptSaved,9773,619506,Mehdi Taremi,78.09271672953443,41.425625441074374,46,,False,True,101.9655172416,33.61875,30.797499999999996,0.28252631440000003,0.036319613,0.4147,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.8472222222222223, 'y': 0.07474241121693122, 'zoomRatio': 1}",Mehdi,Taremi,Porto,Vizela,Porto,15
2368796847,Goal,9773,1079056,Zaidu Sanusi,94.0964897540607,46.873375792800005,47,,False,True,,,33.5425,1.1814736784,0.18290266,0.1105,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.121031746031747, 'y': 0.31255917417989415, 'zoomRatio': 1}",Zaidu,Sanusi,Porto,Vizela,Porto,15
2368797289,AttemptSaved,4531,1239771,Kiko,100.82758476024587,27.698572069232448,49,,False,True,103.2931034484,32.09375,32.09375,0.9759999952,0.10429487,0.0762,Header,RegularPlay,SecondHalf,False,"{'x': 1.5042989417989419, 'y': 0.2582010569312169, 'zoomRatio': 1}",,Kiko,Vizela,Vizela,Porto,15
2368798829,Miss,9773,1098096,Evanilson,92.69999694824219,29.71571300153511,54,,False,False,,,35.60125,3.9764137976,0.014854878,,Header,FromCorner,SecondHalf,False,"{'x': 0.7272807862453926, 'y': 0.6772486772486772, 'zoomRatio': 0.6437961767321879}",,Evanilson,Porto,Vizela,Porto,15
2368799435,AttemptSaved,4531,667952,Samu,74.48883667206556,22.45783546798713,56,,False,True,103.6724137932,33.161249999999995,32.24625,0.1219999994,0.016803026000000002,0.0989,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.4639550264550256, 'y': 0.032275132116402115, 'zoomRatio': 1}",,Samu,Vizela,Vizela,Porto,15
2368800891,Miss,9773,619506,Mehdi Taremi,94.5789458945607,37.768000091552736,61,,False,False,,,37.756,5.9142069072,0.10552904,,Header,RegularPlay,SecondHalf,False,"{'x': 0.5698922828267546, 'y': 0.6772486772486772, 'zoomRatio': 0.4328560092957581}",Mehdi,Taremi,Porto,Vizela,Porto,15
2368801795,Goal,4531,667952,Samu,2.4655171507653666,24.955625,64,,False,True,,,32.39875,1.6630526234,,,Header,FromCorner,SecondHalf,True,"{'x': 1.4236111111111112, 'y': 0.4399610114814815, 'zoomRatio': 1}",,Samu,Vizela,Vizela,Porto,15
2368802907,AttemptSaved,9773,320618,Mateus Uribe,91.0,36.89749941825867,69,,True,True,94.09649122639999,35.90625,32.39875,1.2199999940000001,0.09324211,,RightFoot,FromCorner,SecondHalf,False,"{'x': 1.4236111111111112, 'y': 0.32275132116402117, 'zoomRatio': 1}",Mateus,Uribe,Porto,Vizela,Porto,15
2368803389,Miss,9773,1079056,Zaidu Sanusi,80.45776355426887,44.351083867087134,71,,False,False,,,40.217380953,0.7127368386,0.03749129,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.11463618587760672, 'zoomRatio': 0.6079730401876178}",Zaidu,Sanusi,Porto,Vizela,Porto,15
2368804087,Miss,9773,619506,Mehdi Taremi,101.49138220450827,34.0,74,,False,False,,,41.425625,0.2696842092,0.5964356,,RightFoot,FromCorner,SecondHalf,False,"{'x': 0, 'y': 0.036318048541368594, 'zoomRatio': 0.5090480599276158}",Mehdi,Taremi,Porto,Vizela,Porto,15
2368807129,AttemptSaved,4531,387525,Cassiano,91.5,35.601248836517335,85,,True,True,93.2,35.75375,37.12625,1.2199999940000001,0.028429031,,Header,RegularPlay,SecondHalf,False,"{'x': 0.1729497354497358, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Cassiano,Vizela,Vizela,Porto,15
2368808319,Miss,4531,1188608,Nuno Moreira,97.3771929818,25.30249911785126,90,2.0,False,False,,,27.53047619,3.1335172432,0.13625732,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.48435052335018774, 'zoomRatio': 0.5842779331234892}",Nuno,Moreira,Vizela,Vizela,Porto,15
2368810057,Goal,10264,919374,Francisco Moura,93.69999694824219,42.003750441074374,1,,False,True,,,32.70374999999999,0.0834736838,0.23108658,0.452,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.3429232804232825, 'y': 0.02208298513227513, 'zoomRatio': 1}",Francisco,Moura,Braga,Braga,Belenenses SAD,15
2368810337,AttemptSaved,9807,569037,Carraca,81.47135750553443,23.508790882487133,3,,True,True,85.06470588159999,25.186875,36.21125,1.2199999940000001,0.030569017,,RightFoot,SetPiece,FirstHalf,False,"{'x': 0.41501322751322767, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Carraca,Belenenses SAD,Braga,Belenenses SAD,15
2368810813,AttemptSaved,9807,1097853,Nilton Varela,97.0877163528214,33.46624941825866,5,,False,True,104.1465517242,33.466249999999995,33.695,0.3659999982,0.09623462,0.0299,Header,FromCorner,FirstHalf,False,"{'x': 1.0806878306878307, 'y': 0.09682539634920634, 'zoomRatio': 1}",Nilton,Varela,Belenenses SAD,Braga,Belenenses SAD,15
2368812097,Miss,10264,675095,Mario Gonzalez,98.92105115906071,26.858095879232447,10,,False,False,101.0172413796,31.941249999999997,44.0708280208,1.3355789408,0.06790906,,Header,FromCorner,FirstHalf,False,"{'x': 0, 'y': 0.13261858290515272, 'zoomRatio': 0.37534153022898376}",Mario,Gonzalez,Braga,Braga,Belenenses SAD,15
2368813447,Miss,10264,605507,Andre Horta,81.47135750553443,30.492501163482665,15,,False,False,,,29.799761903000004,0.8925263114,0.020507723000000002,,RightFoot,FromCorner,FirstHalf,False,"{'x': 2, 'y': 0.21249421837240215, 'zoomRatio': 0.8999489821064788}",Andre,Horta,Braga,Braga,Belenenses SAD,15
2368813967,AttemptSaved,10264,605507,Andre Horta,84.39951112626888,37.744,17,,True,True,85.17205882280001,37.672,36.821250000000006,1.2199999940000001,0.042328477,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.2536375661375645, 'y': 0.32275132116402117, 'zoomRatio': 1}",Andre,Horta,Braga,Braga,Belenenses SAD,15
2368814271,Miss,9807,1083349,Afonso Sousa,79.89465675826887,46.102676224587135,18,,False,False,,,25.649375000000003,6.8787586344000005,0.03552383,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.8221613863826214, 'y': 0.6772486772486772, 'zoomRatio': 0.372160172505209}",Afonso,Sousa,Belenenses SAD,Braga,Belenenses SAD,15
2368814607,Miss,10264,361321,Iuri Medeiros,82.03446430153443,30.280000091552733,19,,False,False,,,40.637619048000005,4.940965524800001,0.036127836,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.09019427523316148, 'y': 0.6772486772486772, 'zoomRatio': 0.518117357255518}",Iuri,Medeiros,Braga,Braga,Belenenses SAD,15
2368816093,Miss,10264,361321,Iuri Medeiros,90.30000305175781,25.01343661785126,24,,False,False,,,39.460952381999995,3.6201379344000006,0.06375331,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.6629132944525287, 'zoomRatio': 0.6921869548724447}",Iuri,Medeiros,Braga,Braga,Belenenses SAD,15
2368818109,AttemptSaved,10264,432591,Ricardo Horta,77.19175101133112,31.10250058174133,31,,True,True,85.3867647052,32.24625,35.220000000000006,1.2199999940000001,0.04191947,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.6772486772486757, 'y': 0.32275132116402117, 'zoomRatio': 1}",Ricardo,Horta,Braga,Braga,Belenenses SAD,15
2368818265,AttemptSaved,10264,919374,Francisco Moura,93.69999694824219,48.13452442837426,32,,False,True,103.6724137932,36.51625,34.0,0.0834736838,0.084917486,0.0262,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1, 'y': 0.02208298513227513, 'zoomRatio': 1}",Francisco,Moura,Braga,Braga,Belenenses SAD,15
2368819551,Miss,10264,361321,Iuri Medeiros,75.7276699048,28.791190475,38,,False,False,,,28.370952380000002,1.2456842044,0.021476835,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.2212957303779216, 'zoomRatio': 0.6715167920359508}",Iuri,Medeiros,Braga,Braga,Belenenses SAD,15
2368820843,AttemptSaved,10264,675095,Mario Gonzalez,83.16067789353444,41.14190412076755,44,,True,True,85.6014705876,40.30142857199999,34.305,1.2199999940000001,0.03648728,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.9193121693121694, 'y': 0.32275132116402117, 'zoomRatio': 1}",Mario,Gonzalez,Braga,Braga,Belenenses SAD,15
2368821277,AttemptSaved,10264,432591,Ricardo Horta,101.77586062224586,44.21095327122573,45,1.0,False,True,104.525862069,35.6775,34.915000000000006,1.2585263096000001,0.05316615,0.0397,RightFoot,FromCorner,FirstHalf,False,"{'x': 0.7579365079365064, 'y': 0.3329434681481482, 'zoomRatio': 1}",Ricardo,Horta,Braga,Braga,Belenenses SAD,15
2368825325,Miss,9807,569037,Carraca,85.06470915775176,52.75872718308713,48,,False,False,104.525862069,38.200238096999996,38.032142859000004,0.802631575,0.04283297,,RightFoot,FreeKick,SecondHalf,False,"{'x': 0, 'y': 0.19905831788883036, 'zoomRatio': 0.9374667843334954}",,Carraca,Belenenses SAD,Braga,Belenenses SAD,15
2368825461,AttemptSaved,9807,1083349,Afonso Sousa,77.19175101133112,31.86500058174133,48,,True,True,91.7,33.161249999999995,34.533750000000005,1.2199999940000001,0.02346173,,RightFoot,FromCorner,SecondHalf,False,"{'x': 0.8587962962962951, 'y': 0.32275132116402117, 'zoomRatio': 1}",Afonso,Sousa,Belenenses SAD,Braga,Belenenses SAD,15
2368826395,AttemptSaved,9807,1014983,Diogo Calila,77.19175101133112,15.941911096271781,53,,False,True,103.4827586208,32.9325,31.941249999999997,0.7319999964,0.02772662,0.0661,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.544642857142858, 'y': 0.19365079269841268, 'zoomRatio': 1}",Diogo,Calila,Belenenses SAD,Braga,Belenenses SAD,15
2368827993,Miss,10264,432591,Ricardo Horta,95.15789179082141,31.86500058174133,62,,False,False,,,46.2428025441,1.60526315,0.14454308,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.1311189283840571, 'zoomRatio': 0.3087528355034723}",Ricardo,Horta,Braga,Braga,Belenenses SAD,15
2368828471,Miss,10264,750088,Lucas Mineiro,84.84999828153444,37.05,65,,False,False,,,29.379523808000002,6.1488275976,0.04423821,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.508911876227005, 'y': 0.6772486772486772, 'zoomRatio': 0.41633953129523665}",Lucas,Mineiro,Braga,Braga,Belenenses SAD,15
2368829637,Miss,10264,750088,Lucas Mineiro,80.57039178733112,48.9752866218,75,,False,False,,,37.27875,7.600000016000001,0.023920298,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.707825118966539, 'y': 0.6772486772486772, 'zoomRatio': 0.3368421045540166}",Lucas,Mineiro,Braga,Braga,Belenenses SAD,15
2368829689,AttemptSaved,10264,748380,Abel Ruiz,95.73684504877859,41.14190412076755,75,,False,True,102.3448275864,36.8975,32.551249999999996,0.20547368320000003,0.16858277,0.5718,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.3832671957671967, 'y': 0.05435811724867726, 'zoomRatio': 1}",Abel,Ruiz,Braga,Braga,Belenenses SAD,15
2368829821,Post,10264,748380,Abel Ruiz,90.30000305175781,24.55974629698713,76,,False,True,,,30.291999999999998,0.0834736838,0.41495264,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.9809523809523806, 'y': 0.02208298513227513, 'zoomRatio': 1}",Abel,Ruiz,Braga,Braga,Belenenses SAD,15
2368832181,AttemptSaved,10264,566644,Chiquinho,91.69999694824219,42.7553125,90,2.0,False,True,100.5431034486,37.2025,31.254999999999995,0.20547368320000003,0.25122976,0.872,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.7261904761904774, 'y': 0.05435811724867726, 'zoomRatio': 1}",,Chiquinho,Braga,Braga,Belenenses SAD,15
2368832253,Miss,10264,824635,Diogo Leite,96.0263143160607,38.87261776653511,90,3.0,False,False,,,38.032142859000004,1.6951578864,0.052070915999999995,,Header,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.4204111673812097, 'zoomRatio': 0.9374667843334954}",Diogo,Leite,Braga,Braga,Belenenses SAD,15
2365112925,AttemptSaved,9764,387439,Pedrinho,77.64222957426887,41.77249955892563,11,,False,True,104.051724138,34.0,36.8975,0.1219999994,0.023406386,0.2786,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.23346560846560827, 'y': 0.032275132116402115, 'zoomRatio': 1}",,Pedrinho,Gil Vicente,Pacos de Ferreira,Gil Vicente,14
2365118777,AttemptSaved,9764,924315,Kanya Fujimoto,81.47135750553443,31.7125,19,,False,True,103.577586207,33.8475,31.254999999999995,1.4639999928,0.026057123999999997,0.2903,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.7261904761904774, 'y': 0.38730158539682535, 'zoomRatio': 1}",Kanya,Fujimoto,Gil Vicente,Pacos de Ferreira,Gil Vicente,14
