id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2375822363.0,765.0,82.0,59.0,108.0,65.10000000000001,55.21600000000001,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'OtherBodyPart', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,363792.0,76.02000000000001,52.768,,,,,,,,,,,,True,Moreirense,Santa Clara
2375822369.0,766.0,83.0,0.0,108.0,76.02000000000001,52.768,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,407306.0,93.87,64.05600000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375822379.0,767.0,83.0,3.0,108.0,93.87,64.05600000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Cross', 'LeftFoot', 'Angle', 'PassEndX', 'StandingSave', 'Chipped', 'Zone', 'PassEndY', 'Length']","[91, 138, 124, 126, 35, 38, 217, 218]",True,363792.0,92.08500000000001,36.108000000000004,,,,,,,,,,,,True,Moreirense,Santa Clara
2375822409.0,706.0,83.0,5.0,251.0,8.085,32.504,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Head', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 94, 95, 57, 215]",True,130450.0,34.86000000000001,23.732,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara
2375822405.0,768.0,83.0,7.0,108.0,72.03,46.580000000000005,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone', 'Head']","[91, 69]",True,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375822425.0,707.0,83.0,8.0,251.0,37.48500000000001,23.052,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,425086.0,,,,,,,,,,,,30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
,,83.0,8.0,,37.48500000000001,23.052,,,Carry,,,,,425086.0,40.845,17.816000000000003,,,,,,,,,,30.0,Mohammad Mohebbi,False,Moreirense,Santa Clara
2375822473.0,708.0,83.0,9.0,251.0,40.845,17.816000000000003,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Offensive', 'Foul', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,425086.0,,,,,,,,,,,,30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
2375822435.0,769.0,83.0,9.0,108.0,64.155,50.184000000000005,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Defensive', 'Zone', 'StandingSave', 'Foul', 'OppositeRelatedEvent']",[64],False,121484.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375822625.0,770.0,83.0,28.0,108.0,0.0,0.0,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Card,Successful,"['SecondYellow', 'Foul']","[67, 68]",False,121484.0,,,,,,,,,,,"{'value': 32, 'displayName': 'SecondYellow'}",,,,Moreirense,Santa Clara
2376618275.0,880.0,83.0,29.0,108.0,0.0,0.0,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",FormationChange,Successful,"['TeamPlayerFormation', 'PlayerPosition', 'InvolvedPlayers', 'CaptainPlayerId', 'JerseyNumber', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375822907.0,709.0,84.0,8.0,251.0,39.9,22.44,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'RegularPlay', 'ShotAssist', 'FreekickTaken', 'Longball', 'Zone', 'IntentionalAssist', 'StandingSave', 'PassEndX', 'Chipped', 'Angle', 'IntentionalGoalAssist', 'KeyPass']","[91, 92, 100, 119, 117, 123, 124, 127, 132, 205, 39, 44, 50, 36, 37, 217, 218]",True,361916.0,75.705,62.35600000000001,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara
,,84.0,8.0,,75.705,62.35600000000001,,,Carry,,,,,143035.0,77.175,63.17200000000001,,,,,,,,,,16.0,Paulo Henrique,False,Moreirense,Santa Clara
2375822911.0,710.0,84.0,9.0,251.0,77.175,63.17200000000001,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,143035.0,,,,,,,,,,,,16.0,Paulo Henrique,,Moreirense,Santa Clara
2375822895.0,771.0,84.0,9.0,108.0,27.825000000000003,4.828,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,122089.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375822923.0,711.0,84.0,9.0,251.0,77.175,63.03600000000001,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'HeadPass', 'Angle', 'PassEndY']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,143035.0,91.875,48.620000000000005,,,,,,,,,,16.0,Paulo Henrique,True,Moreirense,Santa Clara
2375827161.0,847.0,84.0,11.0,108.0,13.125,19.924000000000003,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Error,Successful,['LeadingToGoal'],[98],False,408374.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375822931.0,712.0,84.0,13.0,251.0,92.4,47.39600000000001,87.0,"{'value': 2, 'displayName': 'SecondHalf'}",Goal,Successful,"['LowLeft', 'IntentionalAssist', 'Assisted', 'RegularPlay', 'RightFoot', 'GoalMouthY', 'StandingSave', 'BoxLeft', 'GoalMouthZ', 'Zone', 'RelatedEventId']","[91, 24, 9, 10, 1, 3, 12, 17, 19, 25]",True,425086.0,,,709.0,361916.0,3.8,54.2,True,,,True,,30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
2375823595.0,772.0,85.0,35.0,108.0,0.0,0.0,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['JerseyNumber', 'RelatedEventId', 'PlayerPosition']",[214],False,392742.0,,,773.0,403863.0,,,,,,,,,,,Moreirense,Santa Clara
2375823597.0,773.0,85.0,35.0,108.0,0.0,0.0,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['PlayerPosition', 'RelatedEventId', 'FormationSlot', 'JerseyNumber']",[213],False,403863.0,,,772.0,392742.0,,,,,,,,,,,Moreirense,Santa Clara
2376617903.0,879.0,85.0,36.0,108.0,0.0,0.0,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",FormationChange,Successful,"['TeamFormation', 'JerseyNumber', 'PlayerPosition', 'InvolvedPlayers', 'TeamPlayerFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375823619.0,774.0,85.0,38.0,108.0,52.395,34.0,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,363792.0,33.81,57.39200000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375832807.0,862.0,85.0,39.0,108.0,45.36000000000001,34.884,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,370018.0,47.565,43.724000000000004,,,,,,,,,,,,False,Moreirense,Santa Clara
2375832835.0,863.0,85.0,41.0,108.0,48.089999999999996,44.744,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,407306.0,56.385000000000005,63.17200000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375833051.0,864.0,85.0,43.0,108.0,56.910000000000004,63.85200000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,403863.0,39.27,59.092000000000006,,,,,,,,,,,,False,Moreirense,Santa Clara
2375833119.0,865.0,85.0,46.0,108.0,37.48500000000001,58.82000000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,421984.0,24.675,43.248000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara
2375823653.0,776.0,85.0,49.0,108.0,25.725,37.536,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,408374.0,28.455000000000002,11.968000000000002,,,,,,,,,,,,False,Moreirense,Santa Clara
2375823667.0,777.0,85.0,52.0,108.0,28.980000000000004,11.22,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,322792.0,40.32,3.5360000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara
2375823675.0,778.0,85.0,53.0,108.0,40.53,3.6720000000000006,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,122089.0,58.38,7.208,,,,,,,,,,,,True,Moreirense,Santa Clara
2375823681.0,779.0,85.0,54.0,108.0,57.645,8.908000000000001,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['HeadPass', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 120, 29, 139, 36, 37, 216, 218]",True,135347.0,67.62,12.172,,,,,,,,,,,,True,Moreirense,Santa Clara
2375823703.0,713.0,85.0,55.0,251.0,34.964999999999996,57.46,88.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Longball', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 120, 128, 36, 38, 217, 218]",True,318502.0,82.84500000000001,56.168,,,,,,,,,,3.0,Mikel Villanueva,True,Moreirense,Santa Clara
2375823763.0,780.0,86.0,0.0,108.0,21.0,10.336,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,322792.0,7.14,27.404,,,,,,,,,,,,False,Moreirense,Santa Clara
2375823821.0,781.0,86.0,5.0,108.0,8.19,28.220000000000002,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,408374.0,20.16,50.184000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara
2375823843.0,782.0,86.0,11.0,108.0,31.815,52.97200000000001,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,421984.0,49.56,65.89200000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375823851.0,714.0,86.0,15.0,251.0,52.29,4.0120000000000005,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,409279.0,,,,,,,,,,,,25.0,Hidemasa Morita,,Moreirense,Santa Clara
2375823855.0,783.0,86.0,15.0,108.0,52.71000000000001,63.988,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 54]",True,403863.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375823863.0,784.0,86.0,18.0,108.0,58.17,58.548,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'Foul']","[91, 63]",True,403863.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375823869.0,715.0,86.0,18.0,251.0,46.830000000000005,9.452000000000002,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Zone', 'Foul', 'OppositeRelatedEvent', 'StandingSave', 'Defensive']",[64],False,422200.0,,,,,,,,,,,,98.0,Ricardinho,,Moreirense,Santa Clara
2375823975.0,785.0,86.0,32.0,108.0,60.795,59.704,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave', 'FreekickTaken']","[91, 119, 117, 30, 132, 205, 36, 37, 217, 218]",True,370018.0,88.935,63.17200000000001,,,,,,,,,,,,True,Moreirense,Santa Clara
2375823977.0,786.0,86.0,35.0,108.0,85.26,64.19200000000001,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Offensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']","[91, 53]",True,403863.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375823985.0,716.0,86.0,35.0,251.0,19.740000000000002,3.808,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 143]",True,422200.0,,,,,,,,,,,,98.0,Ricardinho,,Moreirense,Santa Clara
2375824103.0,788.0,86.0,52.0,108.0,93.34500000000001,68.0,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'PassEndX', 'Zone', 'Length', 'Angle', 'Longball']","[91, 212, 35, 38, 217]",True,403863.0,91.665,47.19200000000001,,,,,,,,,,,,True,Moreirense,Santa Clara
2375824107.0,789.0,86.0,53.0,108.0,91.56,47.464,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,407306.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375824117.0,718.0,86.0,53.0,251.0,13.440000000000001,20.536,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,101748.0,,,,,,,,,,,,8.0,Anderson Carvalho,,Moreirense,Santa Clara
2375824113.0,790.0,86.0,53.0,108.0,92.19,47.668,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndY', 'HeadPass', 'PassEndX', 'Angle']","[91, 120, 29, 139, 36, 38, 217, 218]",True,407306.0,92.29500000000002,40.800000000000004,,,,,,,,,,,,False,Moreirense,Santa Clara
2376618115.0,815.0,86.0,54.0,251.0,11.865000000000002,27.812,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 94, 95, 215]",True,409279.0,16.485,18.836000000000002,,,,,,,,,,25.0,Hidemasa Morita,,Moreirense,Santa Clara
2375824161.0,791.0,86.0,55.0,108.0,88.2,48.620000000000005,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['LowRight', 'GoalMouthY', 'LeftFoot', 'Zone', 'OppositeRelatedEvent', 'RegularPlay', 'BlockedY', 'Blocked', 'StandingSave', 'GoalMouthZ', 'BoxLeft', 'BlockedX']","[91, 10, 1, 3, 11, 13]",True,370018.0,,,,,19.0,48.2,True,85.1,69.9,,,,,,Moreirense,Santa Clara
2375827709.0,778.0,86.0,55.0,251.0,15.435,20.060000000000002,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['Zone', 'StandingSave', 'OutfielderBlock', 'OppositeRelatedEvent']","[91, 58]",True,425086.0,,,,,,,,,,,,30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
2375824219.0,719.0,86.0,57.0,251.0,1.1550000000000002,30.668000000000003,89.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,[],[93],False,361916.0,,,,,,,,,,,,99.0,Marco Pereira,,Moreirense,Santa Clara
2375824303.0,720.0,87.0,13.0,251.0,14.700000000000001,39.372,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,361916.0,72.24,24.14,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara
2375824307.0,721.0,87.0,16.0,251.0,73.08,24.616000000000003,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 199]",False,425086.0,,,,,,,,,,,,30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
2375824327.0,792.0,87.0,16.0,108.0,31.919999999999998,43.384,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,421984.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375824321.0,722.0,87.0,16.0,251.0,72.24,24.14,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'HeadPass', 'PassEndY', 'Length', 'Zone']","[91, 120, 29, 139, 36, 217, 218]",True,425086.0,96.075,24.14,,,,,,,,,,30.0,Mohammad Mohebbi,True,Moreirense,Santa Clara
2375824335.0,793.0,87.0,19.0,108.0,14.595,46.784,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,408374.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375824359.0,794.0,87.0,20.0,108.0,14.700000000000001,46.784,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle', 'KeeperThrow', 'StandingSave']","[91, 36, 37, 215, 218]",True,408374.0,30.66,62.35600000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375824389.0,795.0,87.0,24.0,108.0,32.655,63.17200000000001,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,403863.0,28.875,49.64,,,,,,,,,,,,False,Moreirense,Santa Clara
2375824411.0,796.0,87.0,26.0,108.0,30.450000000000003,44.744,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,421984.0,36.330000000000005,24.752000000000002,,,,,,,,,,,,False,Moreirense,Santa Clara
2375824429.0,797.0,87.0,29.0,108.0,36.855000000000004,24.684,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'Longball', 'PassEndX', 'Chipped', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,370018.0,81.69,20.264000000000003,,,,,,,,,,,,True,Moreirense,Santa Clara
2375824439.0,723.0,87.0,32.0,251.0,22.47,47.87200000000001,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,130450.0,,,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara
2375824433.0,798.0,87.0,32.0,108.0,82.53,20.128000000000004,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,363792.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375824453.0,724.0,87.0,32.0,251.0,21.735,47.940000000000005,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'Zone', 'HeadPass', 'PassEndX']","[91, 118, 120, 29, 139, 36, 38, 215, 218]",True,130450.0,33.18,44.948,,,,,,,,,,6.0,Mansur,False,Moreirense,Santa Clara
2375824461.0,799.0,87.0,35.0,108.0,77.7,27.608000000000004,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 120, 29, 36, 38, 217, 218]",True,363792.0,83.47500000000001,26.044,,,,,,,,,,,,False,Moreirense,Santa Clara
2375824469.0,725.0,87.0,35.0,251.0,23.31,40.392,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,318502.0,,,,,,,,,,,,3.0,Mikel Villanueva,,Moreirense,Santa Clara
2375824487.0,800.0,87.0,37.0,108.0,78.435,23.664,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Offensive']","[91, 53]",True,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375824511.0,726.0,87.0,37.0,251.0,26.565,44.336000000000006,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 142]",True,318502.0,,,,,,,,,,,,3.0,Mikel Villanueva,,Moreirense,Santa Clara
2375824515.0,727.0,87.0,38.0,251.0,27.930000000000003,45.83200000000001,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,318502.0,,,,,,,,,,,,3.0,Mikel Villanueva,,Moreirense,Santa Clara
2375824509.0,801.0,87.0,38.0,108.0,77.07000000000001,22.168000000000003,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Zone', 'StandingSave', 'Offensive', 'OppositeRelatedEvent']","[91, 54]",True,122089.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375824531.0,802.0,87.0,39.0,108.0,77.49,25.636000000000003,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Longball', 'Length', 'StandingSave', 'Chipped', 'PassEndY', 'PassEndX', 'Zone']","[91, 120, 124, 128, 36, 37, 217, 218]",True,122089.0,102.79500000000002,56.57600000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375824559.0,728.0,87.0,44.0,251.0,1.8900000000000001,10.336,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'Longball', 'Angle', 'PassEndX']","[91, 118, 120, 128, 36, 38, 216, 218]",True,274646.0,44.94,1.36,,,,,,,,,,17.0,Cristian Tassano,True,Moreirense,Santa Clara
2375824659.0,803.0,87.0,54.0,108.0,73.605,66.30000000000001,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Chipped', 'StandingSave', 'IntentionalAssist', 'ShotAssist', 'LeftFoot', 'PassEndY', 'Cross', 'Zone', 'Longball', 'PassEndX', 'Length', 'KeyPass']","[91, 119, 123, 138, 124, 125, 39, 41, 36, 38, 217, 218]",True,403863.0,89.775,33.11600000000001,,,,,,,,,,,,True,Moreirense,Santa Clara
2375824661.0,804.0,87.0,56.0,108.0,90.19500000000001,33.252,90.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['IntentionalAssist', 'StandingSave', 'Assisted', 'GoalMouthY', 'RegularPlay', 'RightFoot', 'MissLeft', 'BoxCentre', 'GoalMouthZ', 'RelatedEventId', 'Zone']","[91, 7, 90, 10, 1, 3, 12]",True,122089.0,,,803.0,403863.0,12.5,67.7,True,,,,,,,,Moreirense,Santa Clara
2375824949.0,730.0,88.0,24.0,251.0,5.3549999999999995,29.240000000000002,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'PassEndY', 'MissHigh', 'Zone', 'Angle', 'Chipped', 'GoalKick', 'Length']","[91, 120, 124, 128, 36, 38, 216, 218]",True,361916.0,63.73500000000001,21.624000000000002,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara
2375824933.0,806.0,88.0,27.0,108.0,34.230000000000004,49.028,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['AerialFoul', 'OppositeRelatedEvent', 'Zone', 'Defensive', 'Foul']","[91, 63, 197, 200]",True,421984.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375824955.0,731.0,88.0,27.0,251.0,70.77000000000001,18.972,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Offensive', 'Foul', 'AerialFoul', 'OppositeRelatedEvent', 'Zone']","[198, 199, 64]",False,425086.0,,,,,,,,,,,,30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
2375824967.0,732.0,88.0,32.0,251.0,0.0,0.0,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Card,Successful,"['Yellow', 'Foul']",[65],False,425086.0,,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
2375825157.0,807.0,88.0,55.0,108.0,36.12,44.336000000000006,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Chipped', 'PassEndX', 'Zone', 'Longball', 'FreekickTaken', 'PassEndY']","[91, 119, 117, 124, 127, 132, 205, 36, 37, 217, 218]",True,421984.0,102.27000000000001,56.168,,,,,,,,,,,,True,Moreirense,Santa Clara
2375825159.0,808.0,88.0,59.0,108.0,103.95,57.868,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,407306.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375825581.0,734.0,89.0,46.0,251.0,0.0,0.0,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['PlayerPosition', 'RelatedEventId', 'JerseyNumber']",[214],False,279478.0,,,735.0,342731.0,,,,,,,,10.0,Lincoln,,Moreirense,Santa Clara
2375825585.0,735.0,89.0,46.0,251.0,0.0,0.0,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['PlayerPosition', 'FormationSlot', 'RelatedEventId', 'JerseyNumber']",[213],False,342731.0,,,734.0,279478.0,,,,,,,,20.0,Óscar Barreto,,Moreirense,Santa Clara
2375825623.0,736.0,89.0,48.0,251.0,0.0,0.0,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['JerseyNumber', 'RelatedEventId', 'PlayerPosition']",[214],False,422200.0,,,737.0,128801.0,,,,,,,,98.0,Ricardinho,,Moreirense,Santa Clara
