id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam
,,14.0,8.0,,68.355,19.176000000000002,,,Carry,,,,,402797.0,69.72000000000001,21.624000000000002,,,,,,,,,,10.0,Kanya Fujimoto,False,Boavista,Gil Vicente
2373768571.0,147.0,14.0,11.0,290.0,69.72000000000001,21.624000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,402797.0,65.83500000000001,28.628000000000004,,,,,,,,,,10.0,Kanya Fujimoto,False,Boavista,Gil Vicente
2373768649.0,148.0,14.0,13.0,290.0,67.30499999999999,28.492,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,322643.0,65.83500000000001,45.56,,,,,,,,,,8.0,Pedrinho,False,Boavista,Gil Vicente
2373768707.0,149.0,14.0,16.0,290.0,65.94,45.764,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,135962.0,78.015,64.05600000000001,,,,,,,,,,26.0,Rúben Fernandes,False,Boavista,Gil Vicente
2373768799.0,150.0,14.0,18.0,290.0,78.015,64.05600000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,322733.0,66.675,49.57200000000001,,,,,,,,,,31.0,João Talocha,False,Boavista,Gil Vicente
2373768873.0,151.0,14.0,21.0,290.0,66.675,49.57200000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,135962.0,56.07,29.648000000000003,,,,,,,,,,26.0,Rúben Fernandes,False,Boavista,Gil Vicente
,,14.0,21.0,,56.07,29.648000000000003,,,Carry,,,,,334129.0,56.49,28.016000000000005,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
2373768903.0,152.0,14.0,22.0,290.0,56.49,28.016000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 120, 29, 36, 37, 217, 218]",True,334129.0,81.06,31.756000000000004,,,,,,,,,,3.0,Lucas Cunha,True,Boavista,Gil Vicente
2373768983.0,141.0,14.0,24.0,122.0,31.185000000000002,41.752,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,405113.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373769023.0,142.0,14.0,27.0,122.0,51.975,34.68,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,404198.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373769125.0,143.0,14.0,31.0,122.0,72.34500000000001,38.284,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OverRun', 'Offensive']","[91, 204]",True,404198.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373769135.0,153.0,14.0,32.0,290.0,21.525000000000002,21.624000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,334129.0,,,,,,,,,,,,3.0,Lucas Cunha,,Boavista,Gil Vicente
,,14.0,32.0,,21.525000000000002,21.624000000000002,,,Carry,,,,,334129.0,26.25,23.256000000000004,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
2373769453.0,154.0,14.0,36.0,290.0,26.25,23.256000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,334129.0,28.455000000000002,28.288000000000004,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
,,14.0,36.0,,28.455000000000002,28.288000000000004,,,Carry,,,,,331609.0,40.214999999999996,26.588000000000005,,,,,,,,,,21.0,Vitor Carvalho,True,Boavista,Gil Vicente
2373769527.0,155.0,14.0,43.0,290.0,40.214999999999996,26.588000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,331609.0,41.580000000000005,7.276,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373769573.0,156.0,14.0,46.0,290.0,41.79,7.208,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,404281.0,36.015,19.380000000000003,,,,,,,,,,2.0,Zé Carlos,False,Boavista,Gil Vicente
2373769707.0,157.0,14.0,49.0,290.0,36.015,19.380000000000003,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,334129.0,35.175000000000004,40.120000000000005,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
2373769743.0,158.0,14.0,52.0,290.0,35.28,41.004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,135962.0,46.935,45.15200000000001,,,,,,,,,,26.0,Rúben Fernandes,False,Boavista,Gil Vicente
2373769783.0,159.0,14.0,54.0,290.0,46.935,45.15200000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,322643.0,61.74,64.05600000000001,,,,,,,,,,8.0,Pedrinho,False,Boavista,Gil Vicente
2373769859.0,160.0,14.0,56.0,290.0,61.635000000000005,64.05600000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,381594.0,43.260000000000005,46.308,,,,,,,,,,29.0,Samuel Lino,False,Boavista,Gil Vicente
2373769965.0,161.0,14.0,59.0,290.0,43.260000000000005,46.172000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,135962.0,43.050000000000004,24.752000000000002,,,,,,,,,,26.0,Rúben Fernandes,False,Boavista,Gil Vicente
,,14.0,59.0,,43.050000000000004,24.752000000000002,,,Carry,,,,,334129.0,45.57,23.256000000000004,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
2373770027.0,162.0,15.0,4.0,290.0,45.57,23.256000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,334129.0,57.12,27.812,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
,,15.0,4.0,,57.12,27.812,,,Carry,,,,,331609.0,58.17,25.976000000000003,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373770033.0,163.0,15.0,5.0,290.0,58.17,25.976000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 70]",True,331609.0,,,,,,,,,,,,21.0,Vitor Carvalho,,Boavista,Gil Vicente
2373770041.0,144.0,15.0,5.0,122.0,46.830000000000005,42.024,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 142]",True,318429.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373770047.0,164.0,15.0,6.0,290.0,57.12,27.676000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,331609.0,,,,,,,,,,,,21.0,Vitor Carvalho,,Boavista,Gil Vicente
2373770071.0,145.0,15.0,7.0,122.0,46.095,42.364000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,318429.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373770239.0,146.0,15.0,8.0,122.0,46.095,42.364000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,318429.0,59.22,43.452000000000005,,,,,,,,,,,,False,Boavista,Gil Vicente
2373770245.0,147.0,15.0,10.0,122.0,66.15,47.124,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,404198.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373770259.0,165.0,15.0,11.0,290.0,46.515,20.876,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,404281.0,,,,,,,,,,,,2.0,Zé Carlos,,Boavista,Gil Vicente
2373770295.0,166.0,15.0,12.0,290.0,46.515,20.876,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,404281.0,47.25,22.916000000000004,,,,,,,,,,2.0,Zé Carlos,False,Boavista,Gil Vicente
2373770321.0,167.0,15.0,14.0,290.0,47.25,22.916000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,402797.0,35.385000000000005,24.548000000000002,,,,,,,,,,10.0,Kanya Fujimoto,False,Boavista,Gil Vicente
2373770421.0,168.0,15.0,16.0,290.0,35.385000000000005,24.548000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,334129.0,41.79,26.996000000000002,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
,,15.0,16.0,,41.79,26.996000000000002,,,Carry,,,,,331609.0,49.245,31.144000000000002,,,,,,,,,,21.0,Vitor Carvalho,True,Boavista,Gil Vicente
2373770609.0,169.0,15.0,22.0,290.0,49.245,31.144000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 127, 36, 37, 216, 218]",True,331609.0,60.900000000000006,65.48400000000001,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373770707.0,170.0,15.0,26.0,290.0,60.900000000000006,65.48400000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,381594.0,48.93000000000001,58.82000000000001,,,,,,,,,,29.0,Samuel Lino,False,Boavista,Gil Vicente
,,15.0,26.0,,48.93000000000001,58.82000000000001,,,Carry,,,,,322733.0,54.39,58.276,,,,,,,,,,31.0,João Talocha,True,Boavista,Gil Vicente
2373770835.0,171.0,15.0,33.0,290.0,54.39,58.276,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,322733.0,66.99,65.62,,,,,,,,,,31.0,João Talocha,False,Boavista,Gil Vicente
,,15.0,33.0,,66.99,65.62,,,Carry,,,,,381594.0,64.155,53.17600000000001,,,,,,,,,,29.0,Samuel Lino,False,Boavista,Gil Vicente
2373770933.0,172.0,15.0,35.0,290.0,64.155,53.17600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Chipped', 'PassEndX', 'Longball', 'PassEndY', 'Zone', 'Length']","[91, 120, 124, 128, 36, 38, 217, 218]",True,381594.0,105.0,22.712,,,,,,,,,,29.0,Samuel Lino,True,Boavista,Gil Vicente
2373771721.0,149.0,16.0,2.0,122.0,4.620000000000001,38.352000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['GoalKick', 'PassEndY', 'Longball', 'PassEndX', 'Zone', 'Length', 'Angle', 'MissHigh']","[91, 120, 128, 36, 38, 217, 218]",True,35211.0,76.02000000000001,29.104,,,,,,,,,,,,True,Boavista,Gil Vicente
2373771815.0,174.0,16.0,7.0,290.0,24.885,38.692,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,334129.0,,,,,,,,,,,,3.0,Lucas Cunha,,Boavista,Gil Vicente
2373771897.0,175.0,16.0,8.0,290.0,24.78,38.692,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,334129.0,25.095,58.61600000000001,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
2373771947.0,176.0,16.0,10.0,290.0,24.990000000000002,58.61600000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,322733.0,38.535000000000004,50.79600000000001,,,,,,,,,,31.0,João Talocha,False,Boavista,Gil Vicente
2373772011.0,177.0,16.0,13.0,290.0,38.535000000000004,50.79600000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,322643.0,25.62,43.316,,,,,,,,,,8.0,Pedrinho,False,Boavista,Gil Vicente
2373772051.0,178.0,16.0,14.0,290.0,25.62,43.316,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,135962.0,42.21000000000001,41.004,,,,,,,,,,26.0,Rúben Fernandes,False,Boavista,Gil Vicente
,,16.0,14.0,,42.21000000000001,41.004,,,Carry,,,,,331609.0,41.37,44.064,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373772067.0,179.0,16.0,16.0,290.0,41.37,44.064,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 53]",True,331609.0,,,,,,,,,,,,21.0,Vitor Carvalho,,Boavista,Gil Vicente
2373772077.0,150.0,16.0,16.0,122.0,63.63,23.936000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 142]",True,318429.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373772155.0,180.0,16.0,17.0,290.0,41.580000000000005,34.068000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,322643.0,49.56,28.696000000000005,,,,,,,,,,8.0,Pedrinho,False,Boavista,Gil Vicente
2373772305.0,181.0,16.0,19.0,290.0,49.56,27.880000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,244655.0,61.425000000000004,6.460000000000001,,,,,,,,,,77.0,Murilo Souza,False,Boavista,Gil Vicente
,,16.0,19.0,,61.425000000000004,6.460000000000001,,,Carry,,,,,404281.0,71.82000000000001,4.964,,,,,,,,,,2.0,Zé Carlos,True,Boavista,Gil Vicente
2373772359.0,182.0,16.0,24.0,290.0,71.82000000000001,4.964,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,404281.0,48.195,17.612000000000002,,,,,,,,,,2.0,Zé Carlos,False,Boavista,Gil Vicente
2373772543.0,183.0,16.0,27.0,290.0,48.195,17.612000000000002,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,334129.0,55.755,21.692,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
,,16.0,27.0,,55.755,21.692,,,Carry,,,,,322643.0,81.06,31.892000000000003,,,,,,,,,,8.0,Pedrinho,True,Boavista,Gil Vicente
2373772591.0,184.0,16.0,32.0,290.0,81.06,31.892000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322643.0,81.165,27.608000000000004,,,,,,,,,,8.0,Pedrinho,False,Boavista,Gil Vicente
,,16.0,32.0,,81.165,27.608000000000004,,,Carry,,,,,369398.0,81.58500000000001,23.8,,,,,,,,,,9.0,Fran Navarro,False,Boavista,Gil Vicente
2373772599.0,185.0,16.0,34.0,290.0,81.58500000000001,23.8,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 70]",True,369398.0,,,,,,,,,,,,9.0,Fran Navarro,,Boavista,Gil Vicente
2373772681.0,151.0,16.0,34.0,122.0,23.415000000000003,44.2,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,400992.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373772799.0,186.0,16.0,38.0,290.0,81.48,39.304,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,369398.0,73.5,38.148,,,,,,,,,,9.0,Fran Navarro,False,Boavista,Gil Vicente
2373772883.0,187.0,16.0,41.0,290.0,72.87,37.536,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,331609.0,68.88,59.43200000000001,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373772959.0,188.0,16.0,44.0,290.0,68.565,59.43200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,322733.0,75.60000000000001,65.07600000000001,,,,,,,,,,31.0,João Talocha,False,Boavista,Gil Vicente
2373773075.0,189.0,16.0,47.0,290.0,75.60000000000001,65.07600000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,381594.0,69.92999999999999,52.7,,,,,,,,,,29.0,Samuel Lino,False,Boavista,Gil Vicente
,,16.0,47.0,,69.92999999999999,52.7,,,Carry,,,,,331609.0,70.03500000000001,50.456,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373773127.0,190.0,16.0,50.0,290.0,70.03500000000001,50.456,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,331609.0,56.28,29.92,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
,,16.0,50.0,,56.28,29.92,,,Carry,,,,,334129.0,59.115,25.092000000000002,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
2373773219.0,191.0,16.0,53.0,290.0,59.115,25.092000000000002,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,334129.0,68.985,4.556,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
,,16.0,53.0,,68.985,4.556,,,Carry,,,,,404281.0,71.19,4.6240000000000006,,,,,,,,,,2.0,Zé Carlos,False,Boavista,Gil Vicente
2373773365.0,192.0,16.0,57.0,290.0,71.19,4.6240000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,404281.0,58.800000000000004,23.732,,,,,,,,,,2.0,Zé Carlos,False,Boavista,Gil Vicente
,,16.0,57.0,,58.800000000000004,23.732,,,Carry,,,,,334129.0,63.525000000000006,24.548000000000002,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
2373773473.0,193.0,17.0,1.0,290.0,63.525000000000006,24.548000000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,334129.0,66.25500000000001,38.760000000000005,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
,,17.0,1.0,,66.25500000000001,38.760000000000005,,,Carry,,,,,331609.0,67.935,39.57600000000001,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373773537.0,194.0,17.0,4.0,290.0,67.935,39.57600000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,331609.0,82.74,62.35600000000001,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
,,17.0,4.0,,82.74,62.35600000000001,,,Carry,,,,,322733.0,84.105,63.17200000000001,,,,,,,,,,31.0,João Talocha,False,Boavista,Gil Vicente
2373773559.0,195.0,17.0,6.0,290.0,84.105,63.17200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Cross', 'Chipped', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'LeftFoot', 'Length']","[91, 138, 124, 126, 36, 38, 217, 218]",True,322733.0,87.255,58.07200000000001,,,,,,,,,,31.0,João Talocha,False,Boavista,Gil Vicente
2373773635.0,152.0,17.0,7.0,122.0,24.150000000000002,7.684000000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,295756.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373773625.0,196.0,17.0,10.0,290.0,86.94,38.760000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,369398.0,,,,,,,,,,,,9.0,Fran Navarro,,Boavista,Gil Vicente
2373773681.0,153.0,17.0,11.0,122.0,27.51,24.276000000000003,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,318429.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373773709.0,154.0,17.0,14.0,122.0,28.35,25.772000000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Defensive', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,318429.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373773705.0,197.0,17.0,14.0,290.0,76.65,42.228,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Offensive', 'Zone', 'OppositeRelatedEvent']",[64],False,402797.0,,,,,,,,,,,,10.0,Kanya Fujimoto,,Boavista,Gil Vicente
2373774701.0,155.0,17.0,55.0,122.0,31.080000000000002,25.568,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'Longball', 'FreekickTaken', 'Chipped', 'Length', 'PassEndY']","[91, 120, 124, 128, 133, 36, 37, 217, 218]",True,35211.0,70.77000000000001,58.208,,,,,,,,,,,,True,Boavista,Gil Vicente
2373774773.0,198.0,17.0,57.0,290.0,30.87,11.22,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'HeadPass', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 139, 36, 38, 216, 218]",True,404281.0,48.72,9.588000000000001,,,,,,,,,,2.0,Zé Carlos,False,Boavista,Gil Vicente
2373774793.0,199.0,18.0,0.0,290.0,51.55500000000001,8.16,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,244655.0,,,,,,,,,,,,77.0,Murilo Souza,,Boavista,Gil Vicente
,,18.0,0.0,,51.55500000000001,8.16,,,Carry,,,,,244655.0,96.60000000000001,12.036,,,,,,,,,,77.0,Murilo Souza,True,Boavista,Gil Vicente
2373774963.0,200.0,18.0,4.0,290.0,96.60000000000001,12.036,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,244655.0,,,,,,,,,,,,77.0,Murilo Souza,,Boavista,Gil Vicente
2373774989.0,156.0,18.0,5.0,122.0,2.7300000000000004,50.592000000000006,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,423077.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373775119.0,157.0,18.0,7.0,122.0,3.2550000000000003,49.844,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,423077.0,14.28,63.03600000000001,,,,,,,,,,,,False,Boavista,Gil Vicente
2373775173.0,158.0,18.0,10.0,122.0,13.65,64.396,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['Zone', 'Longball', 'PassEndX', 'PlayerCaughtOffside', 'PassEndY']","[91, 217]",True,400992.0,71.61,65.07600000000001,,,,,,,,,,,,,Boavista,Gil Vicente
2373775307.0,201.0,18.0,10.0,290.0,42.42,10.608,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,334129.0,,,,,,,,,,,,3.0,Lucas Cunha,,Boavista,Gil Vicente
