id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam
2373897173.0,54.0,2.0,38.0,299.0,68.985,9.656,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,407139.0,76.86,2.5160000000000005,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
,,2.0,38.0,,76.86,2.5160000000000005,,,Carry,,,,,119542.0,72.97500000000001,3.4000000000000004,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373897207.0,55.0,2.0,41.0,299.0,72.97500000000001,3.4000000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,119542.0,50.295,15.776,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
,,2.0,41.0,,50.295,15.776,,,Carry,,,,,75691.0,48.615,17.408,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373897229.0,56.0,2.0,45.0,299.0,48.615,17.408,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,75691.0,45.045,49.028,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
,,2.0,45.0,,45.045,49.028,,,Carry,,,,,376916.0,44.31,51.34,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
2373897263.0,57.0,2.0,49.0,299.0,44.31,51.34,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,376916.0,38.535000000000004,37.264,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
,,2.0,49.0,,38.535000000000004,37.264,,,Carry,,,,,75691.0,38.955000000000005,34.816,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373897301.0,58.0,2.0,51.0,299.0,38.955000000000005,34.816,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,75691.0,49.56,35.7,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
,,2.0,51.0,,49.56,35.7,,,Carry,,,,,142318.0,58.800000000000004,37.74,,,,,,,,,,,28.0,Julian Weigl,True,Benfica,Moreirense
2373897329.0,59.0,2.0,55.0,299.0,58.800000000000004,37.74,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,142318.0,70.56,64.804,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
2373897347.0,60.0,2.0,58.0,299.0,71.82000000000001,65.008,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,107252.0,89.67000000000002,62.016000000000005,,,,,,,,,,,3.0,Alejandro Grimaldo,True,Benfica,Moreirense
,,2.0,58.0,,89.67000000000002,62.016000000000005,,,Carry,,,,,135127.0,88.83,63.444,,,,,,,,,,,27.0,Rafa,False,Benfica,Moreirense
2373897361.0,61.0,3.0,0.0,299.0,88.83,63.444,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,135127.0,77.175,66.504,,,,,,,,,,,27.0,Rafa,False,Benfica,Moreirense
,,3.0,0.0,,77.175,66.504,,,Carry,,,,,107252.0,75.60000000000001,66.504,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373897403.0,62.0,3.0,2.0,299.0,75.60000000000001,66.504,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,107252.0,69.3,56.916000000000004,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
,,3.0,2.0,,69.3,56.916000000000004,,,Carry,,,,,142318.0,72.97500000000001,49.300000000000004,,,,,,,,,,,28.0,Julian Weigl,True,Benfica,Moreirense
2373897425.0,63.0,3.0,7.0,299.0,72.97500000000001,49.300000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Chipped', 'Longball', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,142318.0,91.14,19.720000000000002,,,,,,,,,,,28.0,Julian Weigl,True,Benfica,Moreirense
2373897435.0,64.0,3.0,9.0,299.0,91.455,20.060000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'HeadPass', 'Angle', 'Zone', 'PassEndY']","[91, 120, 29, 139, 35, 37, 217, 218]",True,119542.0,91.14,33.932,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373897447.0,15.0,3.0,11.0,108.0,12.705,31.484,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 94, 95, 215]",True,121484.0,12.495000000000001,45.900000000000006,,,,,,,,,,,,,,Benfica,Moreirense
2373897457.0,16.0,3.0,12.0,108.0,11.655,46.647999999999996,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,392742.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373897445.0,65.0,3.0,12.0,299.0,93.34500000000001,21.352,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,119542.0,,,,,,,,,,,,,2.0,Gilberto,,Benfica,Moreirense
2373897473.0,17.0,3.0,13.0,108.0,12.600000000000001,46.580000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length', 'Head']","[91, 94, 95, 57, 215]",True,392742.0,13.125,44.336000000000006,,,,,,,,,,,,,,Benfica,Moreirense
2373897503.0,19.0,3.0,15.0,108.0,12.600000000000001,44.88,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 94, 95, 57, 215]",True,342769.0,16.275000000000002,60.452000000000005,,,,,,,,,,,,,,Benfica,Moreirense
2373897551.0,66.0,3.0,16.0,299.0,90.51,4.828,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 139, 205, 35, 38, 217, 218]",True,119542.0,78.54,2.72,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
,,3.0,16.0,,78.54,2.72,,,Carry,,,,,74016.0,75.495,8.024000000000001,,,,,,,,,,,14.0,Haris Seferovic,False,Benfica,Moreirense
2373897579.0,67.0,3.0,20.0,299.0,75.495,8.024000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,74016.0,71.4,22.372,,,,,,,,,,,14.0,Haris Seferovic,False,Benfica,Moreirense
,,3.0,20.0,,71.4,22.372,,,Carry,,,,,125476.0,73.39500000000001,13.736,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373897617.0,68.0,3.0,23.0,299.0,73.39500000000001,13.736,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,125476.0,79.8,2.584,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
,,3.0,23.0,,79.8,2.584,,,Carry,,,,,119542.0,78.64500000000001,5.032000000000001,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373897635.0,69.0,3.0,26.0,299.0,78.64500000000001,5.032000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,119542.0,67.935,4.216,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
,,3.0,26.0,,67.935,4.216,,,Carry,,,,,142318.0,72.55499999999999,4.556,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
2373897645.0,70.0,3.0,29.0,299.0,72.55499999999999,4.556,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,142318.0,81.165,10.540000000000001,,,,,,,,,,,28.0,Julian Weigl,True,Benfica,Moreirense
2373897659.0,71.0,3.0,30.0,299.0,81.165,10.540000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,407139.0,74.13,15.436,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
,,3.0,30.0,,74.13,15.436,,,Carry,,,,,125476.0,76.65,17.0,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373897665.0,72.0,3.0,33.0,299.0,76.65,17.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'Length', 'RightFoot', 'Cross', 'Angle', 'PassEndY', 'PassEndX']","[91, 137, 124, 126, 36, 37, 217, 218]",True,125476.0,95.55,37.332,,,,,,,,,,,20.0,João Mário,True,Benfica,Moreirense
2373897681.0,20.0,3.0,34.0,108.0,11.445,30.26,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Angle', 'Head', 'Length', 'PassEndY', 'Zone']","[91, 94, 95, 57, 215]",True,328016.0,13.755,37.944,,,,,,,,,,,,,,Benfica,Moreirense
2373897695.0,21.0,3.0,35.0,108.0,13.86,39.168000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 94, 95, 215]",True,342769.0,28.875,33.592,,,,,,,,,,,,,,Benfica,Moreirense
2373897699.0,22.0,3.0,37.0,108.0,30.135,30.736000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,370018.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373897711.0,23.0,3.0,37.0,108.0,30.135,30.736000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,370018.0,31.815,26.792,,,,,,,,,,,,,False,Benfica,Moreirense
2373897717.0,24.0,3.0,39.0,108.0,31.815,26.792,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 118, 120, 29, 36, 37, 215, 218]",True,318686.0,34.230000000000004,36.244,,,,,,,,,,,,,False,Benfica,Moreirense
2373897727.0,73.0,3.0,40.0,299.0,63.73500000000001,26.248,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,142318.0,,,,,,,,,,,,,28.0,Julian Weigl,,Benfica,Moreirense
2373897755.0,74.0,3.0,40.0,299.0,63.73500000000001,26.248,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,142318.0,59.535000000000004,47.668,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
,,3.0,40.0,,59.535000000000004,47.668,,,Carry,,,,,107252.0,61.214999999999996,49.776,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373897787.0,75.0,3.0,44.0,299.0,61.214999999999996,49.776,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,107252.0,64.995,56.1,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
,,3.0,44.0,,64.995,56.1,,,Carry,,,,,125476.0,60.58500000000001,49.368,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
2373897797.0,76.0,3.0,48.0,299.0,60.58500000000001,49.368,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,125476.0,58.275000000000006,28.492,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
,,3.0,48.0,,58.275000000000006,28.492,,,Carry,,,,,75691.0,58.905,25.432000000000002,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373897809.0,77.0,3.0,51.0,299.0,58.905,25.432000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,75691.0,69.3,3.4000000000000004,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373897889.0,78.0,3.0,53.0,299.0,69.615,3.196,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,119542.0,103.005,4.6240000000000006,,,,,,,,,,,2.0,Gilberto,True,Benfica,Moreirense
2373897891.0,79.0,4.0,0.0,299.0,103.005,4.6240000000000006,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,407139.0,,,,,,,,,,,,,55.0,Paulo Bernardo,,Benfica,Moreirense
2373898167.0,27.0,4.0,1.0,108.0,5.460000000000001,64.19200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 94, 95, 215]",True,342769.0,15.120000000000001,52.768,,,,,,,,,,,,,,Benfica,Moreirense
2373897945.0,25.0,4.0,4.0,108.0,13.86,49.980000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 94, 95, 215]",True,121484.0,16.695,68.0,,,,,,,,,,,,,,Benfica,Moreirense
2373898079.0,81.0,4.0,17.0,299.0,86.625,0.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'ThrowIn']","[91, 212, 36, 37, 217]",True,119542.0,90.09,9.452000000000002,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
2373898087.0,82.0,4.0,18.0,299.0,90.09,9.452000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle', 'LayOff']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,74016.0,95.13,5.78,,,,,,,,,,,14.0,Haris Seferovic,False,Benfica,Moreirense
,,4.0,18.0,,95.13,5.78,,,Carry,,,,,142318.0,103.84500000000001,7.072000000000001,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
2373898135.0,83.0,4.0,22.0,299.0,103.84500000000001,7.072000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Zone', 'Cross', 'PassEndX', 'Angle', 'Chipped', 'RightFoot', 'PassEndY']","[91, 119, 137, 124, 125, 35, 37, 217, 218]",True,142318.0,101.22000000000001,49.096000000000004,,,,,,,,,,,28.0,Julian Weigl,True,Benfica,Moreirense
2373898157.0,84.0,4.0,24.0,299.0,101.22000000000001,49.096000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'HeadPass', 'Angle', 'PassEndY', 'Zone']","[91, 120, 29, 139, 35, 38, 217, 218]",True,400828.0,95.025,42.84,,,,,,,,,,,9.0,Darwin Núñez,False,Benfica,Moreirense
2373898173.0,28.0,4.0,26.0,108.0,9.66,22.644,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,328016.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373898237.0,29.0,4.0,27.0,108.0,9.66,22.644,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Longball', 'Length']","[91, 120, 128, 36, 38, 216, 218]",True,328016.0,54.18000000000001,9.520000000000001,,,,,,,,,,,,,True,Benfica,Moreirense
2373898241.0,85.0,4.0,34.0,299.0,49.14,59.908,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,125476.0,,,,,,,,,,,,,20.0,João Mário,,Benfica,Moreirense
,,4.0,34.0,,49.14,59.908,,,Carry,,,,,125476.0,61.95,59.568,,,,,,,,,,,20.0,João Mário,True,Benfica,Moreirense
2373898291.0,86.0,4.0,36.0,299.0,61.95,59.568,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,125476.0,73.605,66.23200000000001,,,,,,,,,,,20.0,João Mário,False,Benfica,Moreirense
,,4.0,36.0,,73.605,66.23200000000001,,,Carry,,,,,107252.0,75.60000000000001,65.48400000000001,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373898299.0,87.0,4.0,39.0,299.0,75.60000000000001,65.48400000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,107252.0,82.425,58.14000000000001,,,,,,,,,,,3.0,Alejandro Grimaldo,True,Benfica,Moreirense
2373898309.0,88.0,4.0,40.0,299.0,82.425,58.14000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'LayOff', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,135127.0,74.655,48.96,,,,,,,,,,,27.0,Rafa,False,Benfica,Moreirense
2373898323.0,89.0,4.0,42.0,299.0,74.55,48.96,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,107252.0,80.64,44.812000000000005,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373898329.0,90.0,4.0,43.0,299.0,80.955,44.608,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,400828.0,,,,,,,,,,,,,9.0,Darwin Núñez,,Benfica,Moreirense
2373898349.0,91.0,4.0,44.0,299.0,85.47000000000001,48.688,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,107252.0,89.46000000000001,58.888,,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Moreirense
2373898381.0,92.0,4.0,45.0,299.0,89.46000000000001,58.888,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'PassEndX', 'PassEndY', 'Angle', 'Cross', 'Length', 'Longball', 'Chipped', 'Zone']","[91, 137, 124, 126, 36, 38, 217, 218]",True,135127.0,105.0,12.784,,,,,,,,,,,27.0,Rafa,False,Benfica,Moreirense
2373898711.0,31.0,5.0,20.0,108.0,5.670000000000001,36.448,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['MissHigh', 'Zone', 'Angle', 'Length', 'PassEndX', 'GoalKick', 'PassEndY', 'Longball']","[91, 119, 117, 127, 36, 37, 216, 218]",True,408374.0,57.96000000000001,67.116,,,,,,,,,,,,,True,Benfica,Moreirense
2373898715.0,32.0,5.0,23.0,108.0,57.96000000000001,67.116,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,325220.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373898799.0,95.0,5.0,32.0,299.0,46.30500000000001,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'ThrowIn', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 212, 35, 37, 216]",True,119542.0,44.83500000000001,7.004000000000001,,,,,,,,,,,2.0,Gilberto,False,Benfica,Moreirense
,,5.0,32.0,,44.83500000000001,7.004000000000001,,,Carry,,,,,142318.0,43.89,5.78,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
2373898827.0,96.0,5.0,34.0,299.0,43.89,5.78,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,142318.0,19.215,10.268,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
,,5.0,34.0,,19.215,10.268,,,Carry,,,,,75691.0,17.325,10.948000000000002,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373898867.0,97.0,5.0,36.0,299.0,17.325,10.948000000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,75691.0,3.6750000000000003,33.32,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
2373898917.0,98.0,5.0,39.0,299.0,3.7800000000000002,33.32,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,110273.0,7.035,48.96,,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Benfica,Moreirense
,,5.0,39.0,,7.035,48.96,,,Carry,,,,,376916.0,7.7700000000000005,50.79600000000001,,,,,,,,,,,91.0,Morato,False,Benfica,Moreirense
2373898963.0,99.0,5.0,42.0,299.0,7.7700000000000005,50.79600000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Chipped', 'Zone', 'Longball', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 124, 127, 36, 37, 216, 218]",True,376916.0,48.825,55.828,,,,,,,,,,,91.0,Morato,True,Benfica,Moreirense
2373898973.0,100.0,5.0,45.0,299.0,48.825,55.828,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,400828.0,,,,,,,,,,,,,9.0,Darwin Núñez,,Benfica,Moreirense
2373898969.0,34.0,5.0,47.0,108.0,57.015,10.608,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,121484.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373899035.0,35.0,5.0,49.0,108.0,59.535000000000004,10.540000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndX', 'Chipped', 'Longball', 'Length', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,121484.0,90.72000000000001,37.944,,,,,,,,,,,,,True,Benfica,Moreirense
2373899033.0,101.0,5.0,52.0,299.0,15.015,28.424,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,110273.0,,,,,,,,,,,,,99.0,Odysseas Vlachodimos,,Benfica,Moreirense
2373899083.0,102.0,5.0,53.0,299.0,15.33,27.472,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'KeeperThrow', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 36, 38, 215, 218]",True,110273.0,20.580000000000002,24.548000000000002,,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Benfica,Moreirense
,,5.0,53.0,,20.580000000000002,24.548000000000002,,,Carry,,,,,75691.0,28.35,19.720000000000002,,,,,,,,,,,30.0,Nicolás Otamendi,True,Benfica,Moreirense
2373899133.0,103.0,5.0,57.0,299.0,28.35,19.720000000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,75691.0,43.89,2.72,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
,,5.0,57.0,,43.89,2.72,,,Carry,,,,,74016.0,58.48500000000001,13.396,,,,,,,,,,,14.0,Haris Seferovic,True,Benfica,Moreirense
2373899145.0,104.0,6.0,1.0,299.0,58.48500000000001,13.396,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 120, 29, 36, 37, 217, 218]",True,74016.0,75.705,17.408,,,,,,,,,,,14.0,Haris Seferovic,True,Benfica,Moreirense
2373899187.0,36.0,6.0,6.0,108.0,28.665000000000003,48.620000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,328016.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373899219.0,37.0,6.0,7.0,108.0,6.405,61.2,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 94, 95, 215]",True,121484.0,8.085,68.0,,,,,,,,,,,,,,Benfica,Moreirense
2373899279.0,106.0,6.0,13.0,299.0,94.185,0.0,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 212, 35, 37, 217]",True,407139.0,87.78,7.004000000000001,,,,,,,,,,,55.0,Paulo Bernardo,False,Benfica,Moreirense
