shirtNo,team,minutes,prog_passes,prog_carries,defensive_actions,suc_take_ons,total_passes,suc_passes,take_ons,xt,final_third_entries,final_third_passes,penalty_box_entries,penalty_box_passes,key_passes,Goals,Assists,Shots,xG,xGOT,xA,ChancesCreated,name,playerId,fotmob_name,fotmob_player_id
29.0,Famalicao,75.0,1.0,1.0,2.0,0.0,25.0,13.0,0.0,0.0372839399999997,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.12,0.04,0.06,2.0,Jhonder Cádiz,142819.0,Jhonder Cadiz,523414.0
29.0,Pacos-de-Ferreira,80.0,7.0,5.0,7.0,2.0,46.0,33.0,5.0,0.13162557,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,Fernando Fonseca,275110.0,Fernando Fonseca,625509.0
29.0,Porto,253.0,1.0,7.0,9.0,0.0,43.0,28.0,0.0,0.37083335,1.0,1.0,4.0,0.0,2.0,2.0,0.0,8.0,0.96,1.38,0.52,5.0,Toni Martínez,280060.0,Antonio Martinez,640123.0
29.0,Vizela,36.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,0.00918081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.0,Andrés Sarmiento,431873.0,Andres Sarmiento,942987.0
30.0,Benfica,540.0,25.0,31.0,101.0,1.0,508.0,461.0,4.0,0.7398963600000001,5.0,43.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5700000000000001,0.68,0.11,1.0,Nicolás Otamendi,75691.0,Nicolas Otamendi,174321.0
30.0,Gil-Vicente,98.0,0.0,1.0,2.0,0.0,18.0,11.0,1.0,-0.2796938899999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8899999999999999,0.94,0.08,2.0,Ali Alipourghara,403771.0,Ali Alipour,505960.0
30.0,Portimonense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Yong-Hak Kim,1388929.0
30.0,Porto,377.0,5.0,6.0,22.0,1.0,92.0,72.0,6.0,0.0997484499999996,5.0,4.0,0.0,4.0,1.0,3.0,1.0,6.0,2.93,2.03,0.45,5.0,Evanilson,384430.0, Evanilson,1098096.0
30.0,Rio-Ave,24.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,-0.0007416699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andreas Samaris,83798.0,Andreas Samaris,195724.0
30.0,Vitoria-de-Guimaraes,35.0,2.0,0.0,6.0,0.0,11.0,11.0,0.0,0.0084752599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,Alfa Semedo,331757.0,Alfa Semedo,816274.0
31.0,Estoril,630.0,58.0,9.0,51.0,5.0,324.0,243.0,6.0,0.8211037399999997,3.0,34.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.6300000000000001,5.0,Joãozinho,105928.0, Joaozinho,280906.0
31.0,Famalicao,630.0,30.0,0.0,10.0,0.0,244.0,165.0,0.0,0.2559698,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luiz Júnior,400826.0,,
32.0,Arouca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Mustafa Kizza,938397.0
32.0,Estoril,495.0,18.0,16.0,69.0,5.0,206.0,164.0,6.0,0.3915561899999998,4.0,16.0,0.0,3.0,1.0,0.0,1.0,3.0,0.54,1.05,0.5,2.0,Loreintz Rosier,421892.0,Rosier Loreintz,955808.0
32.0,Famalicao,82.0,11.0,6.0,11.0,1.0,47.0,41.0,1.0,0.140881,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,Martín Aguirregabiria,333111.0,Martin Aguirregabiria,821417.0
32.0,Pacos-de-Ferreira,270.0,8.0,1.0,38.0,0.0,133.0,119.0,0.0,0.0612382499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flávio Ramos,322859.0, Flávio,777188.0
32.0,Portimonense,270.0,20.0,2.0,9.0,1.0,124.0,90.0,1.0,0.1385971899999999,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kosuke Nakamura,126293.0,,
32.0,Santa-Clara,576.0,0.0,64.0,128.0,64.0,128.0,128.0,64.0,0.7519539199999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,451235.0,Nunes Matheus,1269785.0
32.0,Santa-Clara,576.0,0.0,64.0,128.0,64.0,128.0,128.0,64.0,0.7519539199999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,451235.0,Matheus Nunes,1269785.0
33.0,Benfica,139.0,1.0,3.0,4.0,3.0,40.0,36.0,4.0,0.4068691699999999,3.0,2.0,2.0,1.0,4.0,0.0,1.0,4.0,1.19,0.37,1.07,8.0,Petar Musa,404198.0,Petar Musa,709796.0
33.0,Casa-Pia,630.0,28.0,2.0,15.0,0.0,237.0,167.0,0.0,0.1950317699999998,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ricardo Batista,135570.0,,
33.0,Pacos-de-Ferreira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,, Vasco,1394006.0
33.0,Rio-Ave,576.0,24.0,8.0,76.0,0.0,372.0,320.0,0.0,0.5142145,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,0.06,0.0,Aderllan Santos,125953.0,Aderllan Santos,361710.0
33.0,Sporting,16.0,0.0,7.0,2.0,0.0,13.0,10.0,1.0,0.0115549699999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,Arthur Gomes,329403.0, Arthur,689051.0
33.0,Vitoria-de-Guimaraes,432.0,1.0,11.0,21.0,7.0,40.0,21.0,15.0,0.6439333699999997,5.0,1.0,5.0,0.0,0.0,2.0,0.0,11.0,1.7600000000000002,2.15,0.01,1.0,Anderson Silva,380620.0, Anderson,876734.0
34.0,Estoril,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,, Mexer,191788.0
34.0,Maritimo,182.0,2.0,3.0,16.0,0.0,78.0,60.0,1.0,0.1323566,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2899999999999999,0.03,0.05,1.0,Lucho Vega,421896.0,Luciano Vega,1285327.0
35.0,Portimonense,204.0,2.0,5.0,13.0,2.0,41.0,24.0,10.0,0.1758697199999998,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.14,0.75,0.04,0.0,Bryan Róchez,271553.0,Bryan Rochez,562961.0
35.0,Santa-Clara,33.0,3.0,0.0,7.0,0.0,22.0,11.0,0.0,0.1194216699999999,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,0.02,1.0,Pedro Bicalho,367282.0,Pedro Bicalho,994445.0
37.0,Santa-Clara,281.0,4.0,15.0,20.0,7.0,49.0,28.0,16.0,0.4357752599999998,5.0,4.0,3.0,3.0,0.0,2.0,0.0,2.0,1.16,1.85,0.13,3.0,Rildo,397582.0, Rildo,1174629.0
38.0,Portimonense,343.0,31.0,9.0,60.0,2.0,204.0,166.0,4.0,1.5321727799999998,2.0,19.0,0.0,9.0,5.0,1.0,0.0,2.0,0.8500000000000001,0.99,0.99,11.0,Paulo Estrela,391031.0,Paulo Estrela,824636.0
38.0,Vitoria-de-Guimaraes,49.0,2.0,1.0,3.0,2.0,17.0,12.0,2.0,0.04862825,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,1.0,Antoñin,393087.0,Antonio Cortés,1095185.0
39.0,Benfica,40.0,2.0,2.0,1.0,0.0,10.0,7.0,0.0,0.0565376199999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.01,0.0,Henrique Araújo,424769.0,Henrique Araujo,1192386.0
39.0,Portimonense,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0729377599999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Wilinton Aponzá Carabalí,423988.0,Wilinton Aponza,1292408.0
39.0,Santa-Clara,223.0,4.0,3.0,13.0,0.0,30.0,20.0,1.0,0.10382072,1.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,1.25,0.87,0.04,1.0,Matheus Babi,397827.0, Matheus,1023047.0
40.0,Chaves,45.0,0.0,0.0,8.0,0.0,7.0,6.0,0.0,-0.00011267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nwankwo Obiora,91311.0,Nwankwo Obiorah,213743.0
41.0,Pacos-de-Ferreira,4.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.00212599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mauro Couto,455733.0,Mauro Couto,1402606.0
41.0,Vitoria-de-Guimaraes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,,,Jason Bahamboula,1356302.0
42.0,Boavista,630.0,31.0,25.0,80.0,11.0,335.0,270.0,20.0,0.4730492099999995,10.0,24.0,1.0,4.0,0.0,0.0,1.0,2.0,0.24,0.17,0.37,7.0,Gaïus Makouta,423076.0,Gaius Makouta,773062.0
42.0,Casa-Pia,630.0,20.0,22.0,69.0,4.0,279.0,206.0,5.0,1.04937845,3.0,7.0,5.0,5.0,1.0,0.0,1.0,3.0,0.47,0.12,1.2000000000000002,6.0,Lucas Soares,381793.0,Lucas Soares,1077665.0
42.0,Gil-Vicente,630.0,21.0,1.0,20.0,0.0,282.0,232.0,0.0,0.0881928599999999,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew,362746.0,,
42.0,Rio-Ave,405.0,14.0,7.0,42.0,0.0,175.0,143.0,0.0,0.1390302399999997,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,Renato Pantalon,444575.0,Renato Pantalon,978957.0
43.0,Arouca,160.0,14.0,5.0,18.0,1.0,67.0,44.0,4.0,0.92867469,6.0,5.0,1.0,6.0,1.0,0.0,2.0,2.0,0.11,0.43,0.5800000000000001,8.0,Vitinho,416896.0, Vitinho,1249715.0
43.0,Santa-Clara,284.0,10.0,7.0,31.0,0.0,146.0,124.0,0.0,0.1609481999999999,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,1.0,Paulo,444763.0, Paulo,1267274.0
44.0,Arouca,90.0,0.0,0.0,6.0,0.0,40.0,37.0,0.0,0.0195268999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nino Galovic,401804.0,Nino Galovic,289213.0
44.0,Casa-Pia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Isaac Monteiro,1393694.0
44.0,Chaves,17.0,1.0,1.0,8.0,0.0,4.0,4.0,0.0,0.01826135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,João Queirós,380662.0,Joao Queiros,822263.0
44.0,Maritimo,60.0,1.0,0.0,11.0,2.0,34.0,25.0,3.0,0.0357317799999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,André Teles,322666.0,Andre Teles,782855.0
44.0,Portimonense,450.0,30.0,13.0,71.0,1.0,218.0,174.0,3.0,0.4405081299999999,0.0,19.0,0.0,0.0,0.0,1.0,0.0,2.0,0.39,0.91,0.24,2.0,Pedrão,360107.0,Pedro Henrique,940134.0
44.0,Vitoria-de-Guimaraes,45.0,3.0,2.0,6.0,0.0,13.0,9.0,0.0,0.1239230399999999,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,Jorge Fernandes,351604.0,Jorge Fernandes,668727.0
45.0,Braga,422.0,21.0,20.0,35.0,5.0,157.0,130.0,13.0,1.7275371,5.0,16.0,6.0,13.0,6.0,2.0,2.0,12.0,1.18,0.63,1.4100000000000001,11.0,Iuri Medeiros,283362.0,Iuri Medeiros,361321.0
45.0,Maritimo,152.0,12.0,3.0,31.0,1.0,75.0,58.0,5.0,0.3562022399999999,1.0,7.0,0.0,4.0,0.0,0.0,0.0,1.0,0.06,0.0,0.13,2.0,Fabio China,322657.0,Fábio China,750883.0
46.0,Porto,332.0,17.0,5.0,30.0,1.0,210.0,168.0,1.0,1.1802608499999998,3.0,17.0,0.0,11.0,4.0,0.0,2.0,3.0,0.3,0.0,1.25,10.0,Stephen Eustáquio,351744.0,Stephen Eustaquio,816223.0
47.0,Sporting,190.0,10.0,10.0,28.0,0.0,145.0,126.0,1.0,0.1274707399999997,2.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07,0.12,0.06,2.0,Ricardo Esgaio,109474.0,Ricardo Esgaio,300918.0
47.0,Vitoria-de-Guimaraes,9.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,-0.00416422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jason Bahamboula,455075.0,,
49.0,Santa-Clara,409.0,24.0,17.0,24.0,10.0,112.0,58.0,24.0,2.28087821,7.0,12.0,5.0,16.0,1.0,1.0,0.0,5.0,0.5700000000000001,0.97,1.0499999999999998,7.0,Gabriel Silva,397849.0,Gabriel Silva,1173684.0
50.0,Estoril,286.0,2.0,6.0,14.0,2.0,49.0,32.0,5.0,0.09700352,1.0,9.0,2.0,0.0,1.0,2.0,0.0,1.0,1.35,1.5599999999999998,0.04,3.0,João Carlos,355704.0,Joao Carlos,935041.0
50.0,Vitoria-de-Guimaraes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Joao Ricciulli,969497.0
55.0,Benfica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Paulo Bernardo,1050831.0
55.0,Boavista,6.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0075331599999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.64,0.0,0.0,Julio Dabo,444821.0,Julio Dabo,1393751.0
55.0,Gil-Vicente,168.0,10.0,6.0,20.0,1.0,95.0,66.0,4.0,0.3102749699999999,2.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.08,0.0,0.07,2.0,Henrique Gomes,383996.0,Henrique Gomes,606158.0
57.0,Braga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,,Rodrigo Gomes,1192166.0
57.0,Gil-Vicente,180.0,15.0,3.0,20.0,3.0,123.0,98.0,5.0,0.2616812099999998,1.0,19.0,1.0,0.0,1.0,0.0,1.0,3.0,0.1699999999999999,0.29,0.2799999999999999,2.0,Matheus Bueno,397499.0,Matheus Bueno,1173576.0
59.0,Boavista,124.0,1.0,2.0,9.0,0.0,27.0,20.0,4.0,-0.1404997299999999,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.18,1.73,0.03,1.0,Martim Tavares,423601.0,Martim Tavares,1290663.0
59.0,Maritimo,90.0,1.0,0.0,4.0,0.0,32.0,26.0,0.0,0.0024075899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matous Trmal,400847.0,,
61.0,Benfica,482.0,37.0,22.0,84.0,4.0,469.0,431.0,5.0,0.8139467599999999,7.0,69.0,0.0,4.0,0.0,0.0,1.0,1.0,0.1,0.0,0.3399999999999999,6.0,Florentino,369712.0,Florentino Luis,793255.0
62.0,Boavista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Pedro Gomes,1388879.0
62.0,Estoril,445.0,24.0,18.0,53.0,7.0,211.0,161.0,17.0,0.6830418599999999,8.0,11.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7000000000000001,4.0,Tiago Santos,447025.0,Tiago Santos,1397857.0
63.0,Sporting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Jose Marsa,1300670.0
64.0,Arouca,135.0,4.0,2.0,19.0,0.0,55.0,52.0,0.0,0.05819072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.17,0.0,0.0,Rafael Fernandes,444508.0,Rafael Fernandes,1356327.0
66.0,Benfica,358.0,31.0,19.0,64.0,2.0,326.0,306.0,3.0,0.6472946899999998,3.0,29.0,0.0,1.0,0.0,0.0,0.0,3.0,0.89,0.97,0.3,0.0,António Silva,443613.0,Antonio Silva,1292092.0
66.0,Famalicao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Cláudio Silva,923549.0
66.0,Maritimo,524.0,25.0,6.0,77.0,2.0,222.0,174.0,2.0,0.2990406899999996,1.0,11.0,0.0,1.0,0.0,1.0,0.0,3.0,0.64,1.35,0.04,1.0,Léo Andrade,345713.0,Leo Andrade,882823.0
70.0,Boavista,360.0,11.0,12.0,48.0,4.0,169.0,126.0,6.0,0.5428312700000001,4.0,6.0,1.0,4.0,1.0,0.0,0.0,1.0,0.03,0.0,0.36,3.0,Bruno,454408.0,Sopuruchukwu Onyemaechi,1287837.0
70.0,Braga,579.0,40.0,17.0,82.0,4.0,335.0,263.0,11.0,1.17586956,4.0,21.0,1.0,12.0,4.0,0.0,0.0,2.0,0.21,0.16,0.8500000000000001,9.0,Fabiano,395940.0,Fabiano Silva,1165259.0
70.0,Casa-Pia,24.0,1.0,0.0,4.0,0.0,5.0,3.0,0.0,0.02070634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,Anderson,444774.0, Anderson,1064524.0
70.0,Chaves,78.0,5.0,2.0,10.0,1.0,26.0,15.0,1.0,0.2226020099999999,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,3.0,Hélder Morim,444825.0,Helder Morim,1252416.0
70.0,Portimonense,233.0,8.0,16.0,29.0,6.0,93.0,65.0,16.0,1.25796946,7.0,4.0,2.0,7.0,4.0,0.0,0.0,1.0,0.04,0.0,0.95,7.0,Rui Gomes,444819.0,Rui Gomes,717412.0
70.0,Porto,25.0,0.0,2.0,2.0,1.0,14.0,7.0,2.0,-0.0065275199999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,Gonçalo Borges,424768.0,Goncalo Borges,1080520.0
70.0,Rio-Ave,26.0,0.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0027558999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zé Manuel,322767.0,Zé Manuel,163910.0
70.0,Vitoria-de-Guimaraes,238.0,9.0,11.0,36.0,4.0,108.0,93.0,9.0,0.5037178499999999,5.0,13.0,1.0,1.0,1.0,0.0,2.0,0.0,0.2799999999999999,0.12,0.67,3.0,André Almeida,322246.0,André Almeida,777028.0
70.0,Vizela,54.0,1.0,4.0,7.0,3.0,16.0,9.0,6.0,0.25415112,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.88,0.01,0.0,Alejandro Alvarado,426917.0,Alejandro Alvarado,1188588.0
71.0,Sporting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Flavio Nazinho,1239590.0
72.0,Gil-Vicente,225.0,12.0,15.0,34.0,0.0,156.0,134.0,1.0,0.2713164099999999,1.0,13.0,0.0,0.0,0.0,0.0,1.0,3.0,0.3,0.0,0.03,3.0,Tomás Araújo,426502.0,Tomas Araujo,1187283.0
72.0,Vitoria-de-Guimaraes,140.0,15.0,6.0,10.0,1.0,98.0,70.0,2.0,0.2703461499999997,7.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,1.0,Afonso Freitas,447235.0,Afonso Freitas,1355720.0
73.0,Boavista,25.0,0.0,0.0,5.0,0.0,10.0,9.0,2.0,0.01801591,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,Tiago Morais,400990.0,Tiago Morais,1187392.0
73.0,Chaves,330.0,8.0,10.0,27.0,3.0,94.0,59.0,11.0,0.5083944199999998,5.0,4.0,3.0,6.0,2.0,0.0,0.0,1.0,0.09,0.0,0.46,4.0,Benny,444823.0,Bernardo Sousa,1188586.0
74.0,Famalicao,189.0,5.0,10.0,27.0,2.0,71.0,48.0,4.0,0.308811,4.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,0.2,0.0,0.19,2.0,Francisco Moura,401060.0,Francisco Moura,919374.0
76.0,Braga,8.0,1.0,1.0,2.0,0.0,5.0,4.0,0.0,0.05030667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,1.0,Dinis Pinto,430434.0,Dinis Pinto,1325525.0
76.0,Vitoria-de-Guimaraes,68.0,11.0,2.0,12.0,0.0,40.0,29.0,2.0,0.0906776899999999,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,Bruno Gaspar,322790.0,Bruno Gaspar,361763.0
77.0,Boavista,185.0,0.0,7.0,10.0,0.0,63.0,44.0,2.0,0.00189732,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.6,0.05,1.0,Luís Santos,395938.0,Luis Santos,1079218.0
77.0,Chaves,629.0,40.0,31.0,80.0,6.0,328.0,245.0,16.0,1.92001455,11.0,15.0,3.0,11.0,4.0,0.0,1.0,6.0,0.8,0.02,0.74,8.0,João Correia,381794.0,Joao Correia,666950.0
77.0,Gil-Vicente,25.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.20522041,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.11,0.37,0.1,1.0,Murilo Souza,244655.0, Murilo,586719.0
77.0,Portimonense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,, Sapara,1185308.0
77.0,Rio-Ave,453.0,6.0,23.0,43.0,11.0,94.0,67.0,35.0,0.1971377199999996,4.0,5.0,3.0,4.0,2.0,0.0,1.0,0.0,0.06,0.13,0.4799999999999999,3.0,Fábio Ronaldo,444576.0,Fabio Ronaldo,1288115.0
77.0,Santa-Clara,45.0,0.0,0.0,1.0,2.0,12.0,4.0,4.0,0.01248109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rui Costa,351562.0,Rui Costa,776568.0
78.0,Estoril,42.0,2.0,9.0,11.0,2.0,22.0,13.0,4.0,0.0883671999999998,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.28,0.51,0.01,0.0,Tiago Araújo,407140.0,Tiago Araujo,1185329.0
78.0,Gil-Vicente,424.0,32.0,31.0,52.0,3.0,279.0,225.0,12.0,0.7721068500000001,15.0,17.0,0.0,6.0,1.0,0.0,0.0,1.0,0.15,0.0,0.41,4.0,Danilo Veiga,444938.0,Danilo Veiga,1306664.0
78.0,Portimonense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vinicius Guarapuava,1388928.0
79.0,Boavista,630.0,32.0,26.0,79.0,11.0,362.0,283.0,27.0,0.80258084,9.0,26.0,2.0,6.0,2.0,0.0,1.0,3.0,0.36,0.11,0.52,3.0,Pedro Malheiro,422313.0,Pedro Malheiro,1282144.0
79.0,Estoril,149.0,2.0,1.0,6.0,0.0,17.0,11.0,1.0,-0.04317674,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.19,0.44,0.0,2.0,Erison,436624.0, Erison,1227341.0
79.0,Vizela,464.0,30.0,33.0,46.0,8.0,160.0,107.0,19.0,1.5748107099999995,10.0,8.0,2.0,13.0,4.0,1.0,0.0,8.0,0.89,1.38,0.79,10.0,Nuno Moreira,421851.0,Nuno Moreira,1188608.0
80.0,Boavista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,, Berna,1282141.0
80.0,Santa-Clara,598.0,40.0,20.0,80.0,12.0,294.0,238.0,17.0,0.7206864899999998,5.0,35.0,0.0,2.0,0.0,0.0,0.0,1.0,0.29,0.08,0.29,5.0,Victor Bobsin,416885.0,Victor Bobsin,1248669.0
80.0,Vitoria-de-Guimaraes,128.0,10.0,2.0,18.0,0.0,82.0,74.0,4.0,0.099502,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,Dani Silva,437999.0,Daniel Silva,1019567.0
82.0,Sporting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Mateus Fernandes,1356312.0
82.0,Vizela,525.0,35.0,12.0,88.0,0.0,255.0,176.0,2.0,1.1299680299999997,8.0,22.0,1.0,9.0,3.0,0.0,0.0,1.0,0.12,0.25,0.59,6.0,Tomás Silva,416045.0,Tomás Silva,1188599.0
83.0,Vitoria-de-Guimaraes,135.0,6.0,1.0,16.0,0.0,67.0,55.0,1.0,0.05961521,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mamadou Tounkara,454565.0,Mamadou Tounkara,1355560.0
84.0,Sporting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Dario Essugo,1239595.0
85.0,Portimonense,24.0,1.0,1.0,6.0,0.0,13.0,9.0,1.0,0.03080953,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,Bruno Reis,370001.0,Bruno Reis,1022914.0
87.0,Estoril,180.0,10.0,6.0,17.0,3.0,79.0,61.0,4.0,0.1595894299999999,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.02,1.0,Gonçalo Esteves,421842.0,Goncalo Esteves,1285144.0
