id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,shirtNo,name,progressive,homeTeam,awayTeam
2374378437.0,212.0,20.0,37.0,297.0,38.43,44.336000000000006,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,322771.0,44.730000000000004,51.00000000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378459.0,213.0,20.0,38.0,297.0,45.15,50.048,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,384887.0,35.385000000000005,39.984,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378477.0,214.0,20.0,41.0,297.0,37.17,40.188,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,322771.0,42.63,23.936000000000003,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378495.0,215.0,20.0,44.0,297.0,45.255,20.808000000000003,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,104368.0,65.52,3.808,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378499.0,216.0,20.0,47.0,297.0,63.21000000000001,6.0520000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,354146.0,64.78500000000001,13.668000000000003,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378507.0,217.0,20.0,48.0,297.0,63.21000000000001,12.784,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'LayOff', 'Angle', 'PassEndX']","[91, 117, 30, 35, 216, 218]",True,384887.0,37.905,12.784,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378519.0,218.0,20.0,50.0,297.0,45.045,12.988000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,104368.0,44.94,32.776,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378543.0,219.0,20.0,52.0,297.0,43.68000000000001,33.932,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,322771.0,21.735,28.288000000000004,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378547.0,220.0,20.0,57.0,297.0,21.735,28.288000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Longball', 'Zone']","[91, 118, 120, 128, 36, 38, 216, 218]",True,373842.0,49.035000000000004,24.072,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378555.0,141.0,20.0,59.0,292.0,57.855000000000004,45.084,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,386978.0,,,,,,,,,,,,8.0,Yaya,,Belenenses SAD,Porto
2374378561.0,221.0,21.0,1.0,297.0,45.57,22.304,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,114301.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374378559.0,142.0,21.0,1.0,292.0,59.43000000000001,45.696000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,386978.0,,,,,,,,,,,,8.0,Yaya,,Belenenses SAD,Porto
2374378565.0,222.0,21.0,1.0,297.0,44.31,21.896000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'HeadPass', 'Angle', 'Zone', 'Length']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,114301.0,49.875,31.28,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378569.0,143.0,21.0,3.0,292.0,48.615,40.324,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,292068.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Porto
2374378581.0,144.0,21.0,3.0,292.0,48.615,40.324,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,292068.0,57.435,23.664,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Porto
2374378597.0,145.0,21.0,5.0,292.0,57.435,23.664,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,120594.0,77.80499999999999,33.592,,,,,,,,,,29.0,Abel Camará,True,Belenenses SAD,Porto
2374378585.0,223.0,21.0,6.0,297.0,24.36,31.348000000000003,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,104368.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374378609.0,224.0,21.0,7.0,297.0,24.044999999999998,31.348000000000003,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,104368.0,2.52,33.79600000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378623.0,225.0,21.0,9.0,297.0,2.8350000000000004,33.79600000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length', 'Longball']","[91, 117, 127, 36, 37, 216, 218]",True,373842.0,49.14,47.940000000000005,,,,,,,,,,,,True,Belenenses SAD,Porto
2374378625.0,226.0,21.0,12.0,297.0,46.2,51.408,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,377168.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374378627.0,146.0,21.0,12.0,292.0,58.800000000000004,16.592,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,120594.0,,,,,,,,,,,,29.0,Abel Camará,,Belenenses SAD,Porto
2374378639.0,227.0,21.0,12.0,297.0,48.825,46.92,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'HeadPass', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 139, 35, 38, 216, 218]",True,377168.0,47.565,36.924,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378647.0,228.0,21.0,15.0,297.0,46.095,30.872,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,338791.0,52.605000000000004,36.312000000000005,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378649.0,229.0,21.0,16.0,297.0,57.015,37.332,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,384430.0,55.44,47.940000000000005,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378669.0,230.0,21.0,17.0,297.0,55.44,47.940000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,338791.0,70.56,47.6,,,,,,,,,,,,True,Belenenses SAD,Porto
2374378675.0,147.0,21.0,20.0,292.0,27.930000000000003,37.944,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,292068.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Porto
2374378677.0,231.0,21.0,20.0,297.0,77.07000000000001,30.056000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 54]",True,377168.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374378687.0,232.0,21.0,22.0,297.0,80.53500000000001,23.256000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'ShotAssist', 'Length', 'Angle', 'IntentionalAssist', 'PassEndX', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 38, 217, 218]",True,377168.0,89.67000000000002,20.876,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378691.0,233.0,21.0,23.0,297.0,88.41000000000001,21.012,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BoxRight', 'GoalMouthZ', 'BlockedY', 'BlockedX', 'Blocked', 'Zone', 'LowCentre', 'RegularPlay', 'IntentionalAssist', 'GoalMouthY', 'LeftFoot', 'OppositeRelatedEvent', 'Assisted', 'RelatedEventId']","[91, 10, 1, 3, 11, 13]",True,394924.0,,,,232.0,377168.0,86.0,33.2,19.0,50.8,True,,,,,Belenenses SAD,Porto
2374378701.0,148.0,21.0,24.0,292.0,10.08,43.248000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'Zone', 'OutfielderBlock']","[91, 58]",True,292068.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Porto
2374378715.0,234.0,21.0,27.0,297.0,78.33,2.924,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,354146.0,68.25,17.612000000000002,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378729.0,235.0,21.0,29.0,297.0,68.67000000000002,17.34,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,114301.0,70.56,25.636000000000003,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378741.0,236.0,21.0,30.0,297.0,70.98,23.528000000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,384887.0,84.63,18.632,,,,,,,,,,,,True,Belenenses SAD,Porto
2374378755.0,237.0,21.0,33.0,297.0,92.61000000000001,17.136,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,394924.0,89.46000000000001,29.92,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378765.0,238.0,21.0,37.0,297.0,89.46000000000001,29.852,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'IntentionalAssist', 'ShotAssist', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 38, 217, 218]",True,338791.0,90.19500000000001,25.364,,,,,,,,,,,,False,Belenenses SAD,Porto
2374378767.0,239.0,21.0,37.0,297.0,89.775,25.976000000000003,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedX', 'BoxCentre', 'GoalMouthZ', 'Zone', 'IntentionalAssist', 'Assisted', 'RelatedEventId', 'LowLeft', 'OppositeRelatedEvent', 'RightFoot', 'BlockedY', 'RegularPlay', 'GoalMouthY']","[91, 9, 10, 1, 3, 12]",True,384887.0,,,,238.0,338791.0,98.2,48.2,16.5,52.3,True,,,,,Belenenses SAD,Porto
2374378759.0,149.0,21.0,37.0,292.0,2.1,35.428000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Hands', 'OppositeRelatedEvent', 'ParriedDanger', 'DivingSave', 'Zone', 'KeeperSaveInTheBox']","[91, 108, 113, 112, 83, 77, 79, 81]",True,422229.0,,,,,,,,,,,,1.0,Luiz Felipe,,Belenenses SAD,Porto
2374378781.0,240.0,21.0,40.0,297.0,101.22000000000001,37.944,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedX', 'BlockedY', 'GoalMouthZ', 'SmallBoxLeft', 'GoalMouthY', 'OppositeRelatedEvent', 'Zone', 'RegularPlay', 'LowLeft', 'RightFoot', 'Blocked', 'SixYardBlock']","[91, 10, 140, 0, 3, 11, 12]",True,377168.0,,,,,,98.2,54.2,19.0,52.6,True,,,,,Belenenses SAD,Porto
2374378793.0,150.0,21.0,40.0,292.0,3.9899999999999998,29.308000000000003,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OutfielderBlock', 'OppositeRelatedEvent']","[91, 58]",True,369083.0,,,,,,,,,,,,2.0,Diogo Calila,,Belenenses SAD,Porto
2374378803.0,151.0,21.0,41.0,292.0,3.8850000000000002,29.648000000000003,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,369083.0,,,,,,,,,,,,2.0,Diogo Calila,,Belenenses SAD,Porto
2374378791.0,241.0,21.0,41.0,297.0,101.115,38.352000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,377168.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374378939.0,242.0,22.0,14.0,297.0,104.47500000000001,67.66000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Cross', 'Zone', 'PassEndY', 'Angle', 'Longball', 'CornerTaken', 'Length', 'PassEndX', 'RightFoot', 'Chipped']","[91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,384887.0,101.325,34.816,,,,,,,,,,,,True,Belenenses SAD,Porto
2374378949.0,152.0,22.0,17.0,292.0,2.625,32.572,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,292068.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Porto
2374378943.0,243.0,22.0,17.0,297.0,102.375,35.428000000000004,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,384430.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374378953.0,153.0,22.0,18.0,292.0,1.5750000000000002,31.96,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle', 'Head']","[91, 94, 95, 57, 215]",True,292068.0,24.044999999999998,24.548000000000002,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Porto
2374378967.0,244.0,22.0,20.0,297.0,81.48,39.916000000000004,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Angle', 'IntentionalAssist', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'ShotAssist', 'KeyPass']","[91, 119, 117, 30, 123, 124, 205, 40, 46, 36, 38, 217, 218]",True,338791.0,100.17000000000002,29.104,,,,,,,,,,,,True,Belenenses SAD,Porto
2374378971.0,245.0,22.0,21.0,297.0,100.065,29.104,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthZ', 'BlockedX', 'IntentionalAssist', 'Zone', 'BlockedY', 'RelatedEventId', 'LeftFoot', 'GoalMouthY', 'FromCorner', 'SmallBoxRight', 'Assisted']","[91, 7, 90, 10, 89, 0, 5, 13]",True,104368.0,,,,244.0,338791.0,99.4,42.8,25.0,43.5,True,,,,,Belenenses SAD,Porto
2374378981.0,154.0,22.0,24.0,292.0,1.05,38.352000000000004,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,422229.0,,,,,,,,,,,,1.0,Luiz Felipe,,Belenenses SAD,Porto
2374379057.0,155.0,22.0,41.0,292.0,4.9350000000000005,40.800000000000004,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 120, 128, 36, 38, 216, 218]",True,422229.0,66.25500000000001,21.692,,,,,,,,,,1.0,Luiz Felipe,True,Belenenses SAD,Porto
2374379055.0,246.0,22.0,41.0,297.0,41.685,48.008,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,384887.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374379065.0,247.0,22.0,42.0,297.0,46.30500000000001,49.43600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,384887.0,59.325,65.008,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379077.0,248.0,22.0,44.0,297.0,59.325,64.60000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,377168.0,48.825,61.81200000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379089.0,249.0,22.0,47.0,297.0,48.195,57.664,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,132273.0,37.065,42.568000000000005,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379105.0,250.0,22.0,50.0,297.0,40.74,32.980000000000004,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Longball']","[91, 119, 117, 127, 36, 38, 216, 218]",True,322771.0,56.80500000000001,4.556,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379119.0,251.0,22.0,54.0,297.0,56.595,11.356,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,354146.0,55.545,23.664,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379147.0,252.0,22.0,57.0,297.0,50.925000000000004,21.284000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,114301.0,43.365,7.548,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379165.0,253.0,23.0,1.0,297.0,59.745000000000005,5.78,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Chipped', 'Zone']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,104368.0,84.105,21.624000000000002,,,,,,,,,,,,True,Belenenses SAD,Porto
2374379169.0,254.0,23.0,4.0,297.0,85.26,21.42,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,384430.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374379699.0,161.0,24.0,55.0,292.0,5.460000000000001,34.816,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'GoalKick', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,422229.0,11.445,17.612000000000002,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Porto
,,24.0,55.0,,11.445,17.612000000000002,,,Carry,,,,,70884.0,13.965000000000002,11.016,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Porto
2374379713.0,162.0,24.0,58.0,292.0,13.965000000000002,11.016,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'Longball', 'PassEndX', 'Angle']","[91, 120, 128, 36, 37, 216, 218]",True,70884.0,57.96000000000001,21.692,,,,,,,,,,32.0,Yohan Tavares,True,Belenenses SAD,Porto
2374379729.0,258.0,25.0,0.0,297.0,44.52,40.800000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 118, 120, 29, 36, 37, 216, 218]",True,114301.0,47.145,42.024,,,,,,,,,,,,False,Belenenses SAD,Porto
2374482271.0,567.0,25.0,1.0,292.0,61.53,28.016000000000005,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,120594.0,,,,,,,,,,,,29.0,Abel Camará,,Belenenses SAD,Porto
2374379731.0,259.0,25.0,4.0,297.0,55.44,36.992000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Zone', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,394924.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374379733.0,163.0,25.0,4.0,292.0,49.56,31.008000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Defensive', 'Zone']",[64],False,120594.0,,,,,,,,,,,,29.0,Abel Camará,,Belenenses SAD,Porto
2374379737.0,164.0,25.0,6.0,292.0,0.0,0.0,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Foul', 'Yellow']",[65],False,120594.0,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,,,29.0,Abel Camará,,Belenenses SAD,Porto
2374379915.0,260.0,25.0,38.0,297.0,55.33500000000001,36.244,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'FreekickTaken']","[91, 119, 117, 30, 132, 36, 37, 216, 218]",True,384887.0,56.07,50.25200000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379933.0,261.0,25.0,40.0,297.0,55.964999999999996,50.25200000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,322771.0,76.755,63.580000000000005,,,,,,,,,,,,True,Belenenses SAD,Porto
2374379939.0,262.0,25.0,43.0,297.0,81.165,62.220000000000006,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,132273.0,74.76,52.768,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379957.0,263.0,25.0,44.0,297.0,76.125,53.108,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,384887.0,78.12,45.764,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379969.0,264.0,25.0,47.0,297.0,73.08,45.492000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,384430.0,62.895,52.97200000000001,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379981.0,265.0,25.0,49.0,297.0,61.74,50.660000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,322771.0,49.14,32.776,,,,,,,,,,,,False,Belenenses SAD,Porto
2374379997.0,266.0,25.0,51.0,297.0,49.14,31.96,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,104368.0,64.47,21.080000000000002,,,,,,,,,,,,False,Belenenses SAD,Porto
2374380007.0,267.0,25.0,55.0,297.0,64.05,20.264000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,114301.0,68.67000000000002,3.5360000000000005,,,,,,,,,,,,False,Belenenses SAD,Porto
2374380013.0,268.0,25.0,57.0,297.0,68.67000000000002,4.148,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,354146.0,72.87,11.152,,,,,,,,,,,,False,Belenenses SAD,Porto
2374380015.0,269.0,25.0,59.0,297.0,72.87,11.152,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 120, 29, 35, 37, 217, 218]",True,338791.0,71.505,25.432000000000002,,,,,,,,,,,,False,Belenenses SAD,Porto
2374380033.0,165.0,26.0,1.0,292.0,31.080000000000002,41.61600000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'Zone', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,292068.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Porto
2374380027.0,270.0,26.0,1.0,297.0,73.92000000000002,26.384,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'Foul', 'Zone', 'OppositeRelatedEvent']",[64],False,384887.0,,,,,,,,,,,,,,,Belenenses SAD,Porto
2374380135.0,166.0,26.0,16.0,292.0,33.285000000000004,39.372,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'FreekickTaken', 'Longball', 'PassEndY', 'PassEndX', 'Angle', 'Chipped']","[91, 120, 124, 128, 133, 36, 37, 217, 218]",True,292068.0,74.235,47.804,,,,,,,,,,21.0,Cafu,True,Belenenses SAD,Porto
2374482481.0,922.0,26.0,18.0,297.0,36.645,31.144000000000002,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,114301.0,29.085,26.656000000000002,,,,,,,,,,,,False,Belenenses SAD,Porto
