id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2374563359.0,99.0,8.0,31.0,1463.0,25.935,34.884,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,342696.0,23.1,23.052,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
,,8.0,31.0,,23.1,23.052,,,Carry,,,,,360107.0,23.52,21.012,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374563367.0,100.0,8.0,35.0,1463.0,23.52,21.012,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 118, 120, 29, 36, 37, 215, 218]",True,360107.0,28.245,29.852,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374563383.0,102.0,8.0,38.0,1463.0,35.910000000000004,32.980000000000004,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Chipped', 'Angle', 'PassEndX', 'Longball', 'PassEndY', 'Length']","[91, 120, 124, 128, 36, 37, 216, 218]",True,380545.0,61.214999999999996,68.0,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374563427.0,61.0,8.0,49.0,107.0,44.1,0.0,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 212, 36, 37, 216]",True,380681.0,45.464999999999996,7.684000000000001,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374563431.0,62.0,8.0,50.0,107.0,45.464999999999996,7.684000000000001,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 118, 120, 29, 36, 38, 216, 218]",True,135638.0,49.875,0.0,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374563561.0,105.0,9.0,21.0,1463.0,51.03,68.0,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'ThrowIn', 'Angle']","[91, 212, 35, 38, 216]",True,422207.0,45.15,53.924,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
,,9.0,21.0,,45.15,53.924,,,Carry,,,,,380545.0,44.205000000000005,50.388,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374563575.0,106.0,9.0,23.0,1463.0,44.205000000000005,50.388,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,380545.0,47.67,29.036000000000005,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374563581.0,107.0,9.0,24.0,1463.0,47.67,29.036000000000005,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,342697.0,54.915,31.756000000000004,,,,,,,,,,7.0,Ewerton,False,Portimonense,Vitoria de Guimaraes
,,9.0,24.0,,54.915,31.756000000000004,,,Carry,,,,,345275.0,54.915,28.900000000000002,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Vitoria de Guimaraes
2374563599.0,108.0,9.0,25.0,1463.0,54.915,28.900000000000002,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,345275.0,77.175,3.604,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Vitoria de Guimaraes
,,9.0,25.0,,77.175,3.604,,,Carry,,,,,308886.0,80.01,3.808,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
2374563609.0,109.0,9.0,29.0,1463.0,80.01,3.808,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Cross', 'PassEndX', 'Length', 'PassEndY', 'Chipped', 'Zone']","[91, 124, 126, 36, 37, 217, 218]",True,308886.0,93.66000000000001,29.716000000000005,,,,,,,,,,18.0,Fahd Moufi,True,Portimonense,Vitoria de Guimaraes
2374563659.0,65.0,9.0,30.0,107.0,9.240000000000002,37.944,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 94, 95, 215]",True,351604.0,23.415000000000003,36.312000000000005,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374563615.0,110.0,9.0,32.0,1463.0,85.365,28.424,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['RegularPlay', 'OutOfBoxCentre', 'GoalMouthZ', 'RightFoot', 'HighRight', 'Zone', 'GoalMouthY']","[91, 7, 10, 2, 3, 12]",True,345275.0,,,86.1,37.3,True,,,,,,,10.0,Shoya Nakajima,,Portimonense,Vitoria de Guimaraes
2374563711.0,66.0,9.0,59.0,107.0,3.465,34.204,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'GoalKick', 'Angle', 'Longball', 'Zone', 'MissHigh', 'Length']","[91, 120, 128, 36, 38, 216, 218]",True,107158.0,63.42,8.568,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374563735.0,112.0,10.0,4.0,1463.0,45.15,60.31600000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length', 'HeadPass']","[91, 120, 29, 139, 36, 37, 216, 218]",True,422207.0,67.515,68.0,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
2374563831.0,68.0,10.0,31.0,107.0,28.35,0.0,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'ThrowIn']","[91, 212, 36, 37, 216]",True,380681.0,43.47,7.48,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374563835.0,69.0,10.0,34.0,107.0,47.775,10.88,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Foul', 'Zone']","[91, 63]",True,343090.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374563887.0,114.0,10.0,34.0,1463.0,57.225,57.120000000000005,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Defensive']",[64],False,422207.0,,,,,,,,,,,,22.0,Filipe Relvas,,Portimonense,Vitoria de Guimaraes
2374563911.0,70.0,10.0,47.0,107.0,46.830000000000005,5.848,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'FreekickTaken', 'Angle', 'Zone']","[91, 117, 30, 132, 35, 37, 216, 218]",True,380681.0,38.745,11.832,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374563917.0,71.0,10.0,50.0,107.0,39.480000000000004,11.968000000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'Chipped', 'Longball']","[91, 120, 124, 128, 36, 37, 217, 218]",True,361908.0,81.79500000000002,15.436,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374564073.0,126.0,10.0,51.0,1463.0,28.245,50.864000000000004,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,342696.0,,,,,,,,,,,,3.0,Lucas Possignolo,,Portimonense,Vitoria de Guimaraes
2374563919.0,72.0,10.0,51.0,107.0,76.755,17.136,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,343090.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374563921.0,115.0,10.0,52.0,1463.0,22.995,50.660000000000004,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'HeadPass', 'PassEndX', 'Angle']","[91, 117, 30, 139, 36, 38, 215, 218]",True,342696.0,29.505000000000003,48.55200000000001,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374563923.0,116.0,10.0,53.0,1463.0,28.665000000000003,49.43600000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,380545.0,,,,,,,,,,,,4.0,Willyan,,Portimonense,Vitoria de Guimaraes
2374563931.0,117.0,10.0,54.0,1463.0,28.35,50.79600000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Chipped', 'Zone', 'PassEndY', 'Length']","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,380545.0,40.11000000000001,54.196000000000005,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374563935.0,73.0,10.0,56.0,107.0,60.27,9.112,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Zone', 'Chipped', 'PassEndX', 'Angle']","[91, 120, 29, 124, 36, 38, 217, 218]",True,380681.0,76.02000000000001,6.868,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374563943.0,118.0,10.0,57.0,1463.0,28.980000000000004,61.2,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,422207.0,,,,,,,,,,,,22.0,Filipe Relvas,,Portimonense,Vitoria de Guimaraes
2374563939.0,74.0,10.0,57.0,107.0,76.02000000000001,6.800000000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,276037.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374563953.0,119.0,10.0,58.0,1463.0,29.400000000000002,61.2,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'HeadPass']","[91, 117, 30, 139, 36, 37, 215, 218]",True,422207.0,34.33500000000001,63.24,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
,,10.0,58.0,,34.33500000000001,63.24,,,Carry,,,,,345275.0,31.5,62.628,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Vitoria de Guimaraes
2374563961.0,120.0,11.0,0.0,1463.0,31.5,62.628,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,345275.0,25.515,58.276,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Vitoria de Guimaraes
,,11.0,0.0,,25.515,58.276,,,Carry,,,,,422207.0,23.625,57.46,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
2374563981.0,121.0,11.0,2.0,1463.0,23.625,57.46,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,422207.0,6.195,36.04,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
,,11.0,2.0,,6.195,36.04,,,Carry,,,,,310029.0,6.09,33.592,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
2374564013.0,122.0,11.0,7.0,1463.0,6.09,33.592,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,310029.0,23.31,10.540000000000001,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,11.0,7.0,,23.31,10.540000000000001,,,Carry,,,,,360107.0,24.990000000000002,10.608,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374564041.0,123.0,11.0,12.0,1463.0,24.990000000000002,10.608,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,360107.0,14.595,34.816,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
,,11.0,12.0,,14.595,34.816,,,Carry,,,,,310029.0,17.430000000000003,36.720000000000006,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
2374564059.0,124.0,11.0,17.0,1463.0,17.430000000000003,36.720000000000006,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,310029.0,24.465000000000003,55.35200000000001,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,11.0,17.0,,24.465000000000003,55.35200000000001,,,Carry,,,,,342696.0,34.964999999999996,48.96,,,,,,,,,,3.0,Lucas Possignolo,True,Portimonense,Vitoria de Guimaraes
2374564067.0,125.0,11.0,22.0,1463.0,34.964999999999996,48.96,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,342696.0,32.76,34.408,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
,,11.0,22.0,,32.76,34.408,,,Carry,,,,,380545.0,34.86000000000001,32.368,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374564079.0,127.0,11.0,26.0,1463.0,34.86000000000001,32.368,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,380545.0,41.580000000000005,8.296,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374564083.0,128.0,11.0,29.0,1463.0,41.475,8.16,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,360107.0,48.089999999999996,3.4000000000000004,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374564087.0,129.0,11.0,30.0,1463.0,47.67,2.9920000000000004,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 118, 120, 29, 36, 37, 216, 218]",True,308886.0,49.875,7.072000000000001,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
2374564085.0,75.0,11.0,31.0,107.0,53.339999999999996,53.720000000000006,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,430413.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564091.0,76.0,11.0,33.0,107.0,54.705000000000005,52.97200000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,260785.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564093.0,130.0,11.0,33.0,1463.0,45.57,8.772,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Chipped', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 124, 36, 38, 216, 218]",True,308886.0,57.855000000000004,7.276,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
2374564095.0,131.0,11.0,36.0,1463.0,58.38,6.868,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'PassEndY', 'Offensive', 'Angle', 'OppositeRelatedEvent', 'Length']","[91, 120, 29, 36, 37, 216, 218]",True,342996.0,59.745000000000005,7.888,,,,,,,,,,77.0,Aylton Boa Morte,False,Portimonense,Vitoria de Guimaraes
2374564097.0,77.0,11.0,36.0,107.0,47.88,59.43200000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 60]",True,422205.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564119.0,132.0,11.0,38.0,1463.0,64.89,4.352,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,308886.0,76.86,12.988000000000001,,,,,,,,,,18.0,Fahd Moufi,True,Portimonense,Vitoria de Guimaraes
2374564123.0,133.0,11.0,41.0,1463.0,77.7,13.056000000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OverRun', 'Offensive']","[91, 204]",True,342996.0,,,,,,,,,,,,77.0,Aylton Boa Morte,,Portimonense,Vitoria de Guimaraes
2374564127.0,78.0,11.0,42.0,107.0,13.86,47.6,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361908.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564143.0,79.0,11.0,45.0,107.0,5.460000000000001,46.988,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 94, 95, 215]",True,361908.0,3.9899999999999998,68.0,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564217.0,135.0,12.0,0.0,1463.0,99.22500000000001,0.0,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'ThrowIn', 'Length', 'PassEndX', 'Zone']","[91, 212, 35, 37, 217]",True,308886.0,85.67999999999999,5.644000000000001,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
,,12.0,0.0,,85.67999999999999,5.644000000000001,,,Carry,,,,,342996.0,83.16000000000001,3.3320000000000003,,,,,,,,,,77.0,Aylton Boa Morte,False,Portimonense,Vitoria de Guimaraes
2374564227.0,136.0,12.0,4.0,1463.0,83.16000000000001,3.3320000000000003,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,342996.0,75.075,2.788,,,,,,,,,,77.0,Aylton Boa Morte,False,Portimonense,Vitoria de Guimaraes
2374564229.0,137.0,12.0,6.0,1463.0,74.865,2.788,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 120, 29, 36, 37, 217, 218]",True,360107.0,78.855,3.944,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374564239.0,81.0,12.0,8.0,107.0,33.075,62.628,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,412912.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564243.0,82.0,12.0,8.0,107.0,33.075,62.35600000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'PassEndX', 'Offensive', 'Angle', 'Length', 'PassEndY']","[91, 118, 120, 29, 36, 38, 216, 218]",True,412912.0,35.7,62.15200000000001,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564259.0,138.0,12.0,8.0,1463.0,75.60000000000001,4.216,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 60]",True,360107.0,,,,,,,,,,,,44.0,Pedrão,,Portimonense,Vitoria de Guimaraes
2374564247.0,83.0,12.0,10.0,107.0,35.7,62.15200000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,412912.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564291.0,140.0,12.0,19.0,1463.0,81.58500000000001,0.0,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 212, 35, 37, 217]",True,308886.0,80.325,6.392,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
2374564307.0,141.0,12.0,20.0,1463.0,80.325,6.392,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,345275.0,81.9,1.972,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Vitoria de Guimaraes
2374564311.0,142.0,12.0,21.0,1463.0,81.9,1.972,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,308886.0,82.32000000000001,5.44,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
2374564315.0,143.0,12.0,22.0,1463.0,82.32000000000001,5.44,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,345275.0,,,,,,,,,,,,10.0,Shoya Nakajima,,Portimonense,Vitoria de Guimaraes
2374564321.0,85.0,12.0,22.0,107.0,33.18,62.35600000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,422205.0,37.065,64.26,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564323.0,86.0,12.0,23.0,107.0,37.065,64.26,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,430413.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564359.0,87.0,12.0,29.0,107.0,59.010000000000005,57.664,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,430413.0,62.79,49.844,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564373.0,88.0,12.0,30.0,107.0,62.475,49.844,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,343090.0,59.745000000000005,39.372,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564397.0,89.0,12.0,32.0,107.0,58.905,36.924,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'Longball', 'Angle']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,135638.0,74.025,3.3320000000000003,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564407.0,90.0,12.0,39.0,107.0,75.075,4.148,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,276037.0,81.375,2.108,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564425.0,91.0,12.0,40.0,107.0,81.06,2.108,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,380681.0,68.04,1.972,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564433.0,92.0,12.0,43.0,107.0,60.375,5.576,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 118, 120, 128, 35, 37, 215, 218]",True,135638.0,24.675,14.484000000000002,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374564443.0,144.0,12.0,47.0,1463.0,84.525,50.79600000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,423988.0,,,,,,,,,,,,39.0,Wilinton Aponza,,Portimonense,Vitoria de Guimaraes
,,12.0,47.0,,84.525,50.79600000000001,,,Carry,,,,,423988.0,85.67999999999999,45.900000000000006,,,,,,,,,,39.0,Wilinton Aponza,False,Portimonense,Vitoria de Guimaraes
2374564467.0,145.0,12.0,51.0,1463.0,85.67999999999999,45.900000000000006,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'Chipped']","[91, 120, 29, 124, 36, 38, 217, 218]",True,423988.0,90.72000000000001,32.912,,,,,,,,,,39.0,Wilinton Aponza,False,Portimonense,Vitoria de Guimaraes
2374564469.0,93.0,12.0,53.0,107.0,14.175,36.312000000000005,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 94, 95, 57, 215]",True,351604.0,26.669999999999998,37.400000000000006,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374564493.0,146.0,13.0,0.0,1463.0,81.06,9.180000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,381687.0,89.67000000000002,2.9920000000000004,,,,,,,,,,70.0,Iván Angulo,False,Portimonense,Vitoria de Guimaraes
2374564505.0,147.0,13.0,1.0,1463.0,90.09,2.788,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Zone', 'PassEndX', 'Length', 'Chipped', 'Cross', 'Angle', 'PassEndY']","[91, 119, 124, 125, 36, 37, 217, 218]",True,308886.0,95.23500000000001,58.208,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Vitoria de Guimaraes
,,13.0,1.0,,95.23500000000001,58.208,,,Carry,,,,,423988.0,91.665,64.668,,,,,,,,,,39.0,Wilinton Aponza,False,Portimonense,Vitoria de Guimaraes
